i,j,k,month,flow_jk,ehat_jk,excess_jk,w_ij,eop_lite,year
EC,VE,US,2021-05-01,6328.0,3810.7998353163443,0.6605437896148897,0.08078035324998888,0.05335896066217712,2021
EC,VE,US,2021-06-01,6800.0,3364.0850501407285,1.0213519868397911,0.0826806140238976,0.08444600940644172,2021
EC,VE,US,2021-07-01,8550.0,3934.660787208935,1.1729954530756312,0.08361068141689713,0.09807494913057552,2021
EC,VE,US,2021-08-01,8758.0,3647.896230581673,1.4008358369896663,0.08424420055341003,0.11801229519376145,2021
EC,VE,US,2021-09-01,10239.0,5045.48414498859,1.0293394460806804,0.0852253054360192,0.0877257686895688,2021
EC,VE,US,2021-10-01,10214.0,5292.505710528365,0.9298987206912828,0.0857045288835153,0.07969653176622997,2021
EC,VE,US,2021-11-01,10189.0,4769.462642383942,1.1362993619983963,0.08509322284699615,0.09669137483142909,2021
EC,VE,US,2021-12-01,9561.0,4262.310076761547,1.2431498008855177,0.08534857674797458,0.10610106619010692,2021
EC,VE,US,2022-01-01,18766.0,5769.237172363778,2.2527697231610215,0.08464380996569838,0.19068301234372045,2022
EC,VE,US,2022-02-01,20239.0,7607.726316386872,1.6603217779280055,0.0838829540176498,0.13927269535243744,2022
EC,VE,US,2022-03-01,13798.0,6719.441129187867,1.0534445848575609,0.08373557027883911,0.08821078307020279,2022
EC,VE,US,2022-04-01,10303.0,6442.073847520116,0.5993296947327221,0.08333174037294389,0.04994318651926292,2022
EC,VE,US,2022-05-01,9525.0,7553.207789151867,0.261053616673975,0.08261600523236164,0.021567206961064046,2022
EC,VE,US,2022-06-01,4780.0,5806.961302463682,-0.17685003377377076,0.08148259621784083,-0.014410199893099676,2022
EC,VE,US,2022-07-01,5356.0,5652.069322872644,-0.0523824648920208,0.08118251643011273,-0.004252540316746282,2022
EC,VE,US,2022-08-01,6057.0,5871.804383988451,0.03153981364170612,0.08190996630611773,0.0025834250726933807,2022
EC,VE,US,2022-09-01,8450.0,6272.813402047217,0.3470829528010874,0.08261602431727492,0.028674613668726222,2022
EC,VE,US,2022-10-01,10103.0,8381.302065096677,0.20542129630110917,0.08392001103724878,0.017238957452875032,2022
EC,VE,US,2022-11-01,8792.0,6222.706206136185,0.41289010098697015,0.08435940972964058,0.034831165202472494,2022
EC,VE,US,2022-12-01,10056.0,7471.315986150813,0.3459476240384265,0.08350494858680639,0.02888833855905663,2022
ES,AR,BR,2019-01-01,1073.0,926.304410415438,0.15836650234534724,0.028453448609587716,0.004506073135963491,2019
ES,AR,BR,2019-02-01,1064.0,1226.8322388476677,-0.1327257580063366,0.027908510446955845,-0.0037041782038999783,2019
ES,AR,BR,2019-03-01,1120.0,1402.3192074103567,-0.20132306961102792,0.02717162838689953,-0.005470275633180756,2019
ES,AR,BR,2019-04-01,908.0,937.0908871953703,-0.03104382679724564,0.028594599465353077,-0.0008876857931390338,2019
ES,AR,BR,2019-05-01,825.0,901.7223690520894,-0.08508424730856096,0.02856822206150086,-0.0024307056710466263,2019
ES,AR,BR,2019-06-01,909.0,915.5706404810725,-0.007176552185662082,0.02943518842980472,-0.0002112431658612903,2019
ES,AR,BR,2019-07-01,940.0,1094.5316463565937,-0.14118517894936036,0.03185407527129993,-0.004497323317444875,2019
ES,AR,BR,2019-08-01,838.0,1056.4110750729235,-0.206748187544178,0.03193052230023132,-0.006601577612911784,2019
ES,AR,BR,2019-09-01,773.0,1119.2107468041324,-0.30933472341355306,0.03263736263736264,-0.010095869544376402,2019
ES,AR,BR,2019-10-01,858.0,1217.5271286772233,-0.2952929098736633,0.03382109056033248,-0.009987128246661264,2019
ES,AR,BR,2019-11-01,914.0,1030.5092227751793,-0.11305985448768516,0.035304592829307264,-0.003991532128028452,2019
ES,AR,BR,2019-12-01,1684.0,1172.502636056334,0.43624410573955463,0.03675759868766259,0.016035285768632793,2019
ES,AR,BR,2020-01-01,1273.0,1107.4970919924533,0.14943868404186697,0.037321450971623045,0.005577268519732405,2020
ES,AR,BR,2020-02-01,1432.0,1727.299868504347,-0.17096039540606484,0.037972803047586705,-0.006491845423692047,2020
ES,AR,BR,2020-03-01,1235.0,1507.6040265201743,-0.18081938076896376,0.03956634939604763,-0.0071543627970817964,2020
ES,AR,BR,2020-04-01,989.0,486.8191264638869,1.0315553482538977,0.03983315725804244,0.04109010640737225,2020
ES,AR,BR,2020-05-01,1220.0,389.8252533541184,2.1296074061465395,0.04079742997645651,0.08688250902960662,2020
ES,AR,BR,2020-06-01,776.0,327.1923397588898,1.3716936667033208,0.042351851631977015,0.058093766656741576,2020
ES,AR,BR,2020-07-01,536.0,312.0223033593711,0.7178259189461306,0.04244661718888523,0.030469281989766162,2020
ES,AR,BR,2020-08-01,652.0,425.7609363347494,0.5313758129453494,0.04397408621055296,0.02336676580866146,2020
ES,AR,BR,2020-09-01,1010.0,740.3861697150941,0.36415298031384796,0.04629407531782202,0.016858125497858638,2020
ES,AR,BR,2020-10-01,1073.0,1071.205023823991,0.00167566071488467,0.050089170407724,8.393245509338685e-05,2020
ES,AR,BR,2020-11-01,1008.0,886.0976558338839,0.13757213255619882,0.053031845162971346,0.007295704032460105,2020
ES,AR,BR,2020-12-01,1372.0,947.5423397228784,0.44795640520006735,0.057115284159827175,0.02558515737421653,2020
ES,AR,BR,2021-01-01,1099.0,863.0394964007314,0.2734063789471184,0.0637061489178842,0.017417667492304605,2021
ES,AR,BR,2021-02-01,1293.0,1099.5643211836646,0.1759202941471444,0.07384057640567285,0.012990055921280658,2021
ES,AR,BR,2021-03-01,1210.0,1264.1181955817567,-0.0428110249270252,0.08183056524075533,-0.0035032503683145384,2021
ES,AR,BR,2021-04-01,623.0,638.02334568025,-0.023546702141803898,0.08624338624338625,-0.0020307473275735636,2021
ES,AR,BR,2021-05-01,755.0,768.6418739685816,-0.01774802340412079,0.08774711777168333,-0.001557337899855979,2021
ES,AR,BR,2021-06-01,639.0,678.5390859856609,-0.058270904067708275,0.0853674040172896,-0.004974435810000776,2021
ES,AR,BR,2021-07-01,518.0,793.6247432581071,-0.347298576058215,0.08276829553425298,-0.028745311181811575,2021
ES,AR,BR,2021-08-01,402.0,735.7840652589566,-0.45364405267662666,0.08115669391988038,-0.036816251531651085,2021
ES,AR,BR,2021-09-01,559.0,1017.678848503692,-0.45071080054193347,0.07885750495793092,-0.03554192918832853,2021
ES,AR,BR,2021-10-01,576.0,1067.5033282067523,-0.4604232279372891,0.07381407471763683,-0.033985714548698594,2021
ES,AR,BR,2021-11-01,593.0,962.0050545007991,-0.38357912234908387,0.06933073796301598,-0.02659382361966798,2021
ES,AR,BR,2021-12-01,383.0,859.7119099448054,-0.5545019260875552,0.06412367361873399,-0.035556700529397745,2021
ES,AR,BR,2022-01-01,777.0,1163.660507812208,-0.3322794794670538,0.058348675824953976,-0.01938806763070757,2022
ES,AR,BR,2022-02-01,1054.0,1534.4854794721264,-0.31312481343089454,0.049504853513042284,-0.01550119802019513,2022
ES,AR,BR,2022-03-01,903.0,1355.3175303766059,-0.3337354680647561,0.043276079144955105,-0.014442762529449022,2022
ES,AR,BR,2022-04-01,1127.0,1299.3722914840012,-0.13265812470661226,0.03840958139075139,-0.005095343038063071,2022
ES,AR,BR,2022-05-01,1043.0,1523.489041781653,-0.31538726476151235,0.0360860142848422,-0.011381069341441244,2022
ES,AR,BR,2022-06-01,915.0,1171.2694999678972,-0.21879635726442223,0.03431422685232536,-0.00750782783763381,2022
ES,AR,BR,2022-07-01,741.0,1140.0276435071592,-0.35001576126662876,0.033581068277996506,-0.011753903177469585,2022
ES,AR,BR,2022-08-01,635.0,1184.3484098689626,-0.4638402055436905,0.03304916342821489,-0.015329530757590212,2022
ES,AR,BR,2022-09-01,608.0,1265.2323020803735,-0.5194558351060998,0.031537015960403376,-0.016382086962465736,2022
ES,AR,BR,2022-10-01,964.0,1690.5164280500362,-0.4297600520144325,0.030057862995359376,-0.012917668764328332,2022
ES,AR,BR,2022-11-01,609.0,1255.1256340241202,-0.5147896087123526,0.030066253090639594,-0.015477794663976918,2022
ES,AR,BR,2022-12-01,1181.0,1506.9713888894562,-0.21630894341642196,0.03050024103533949,-0.006597474912300481,2022
ES,AR,CL,2019-01-01,1039.0,784.4734833951097,0.3244552199563575,0.028453448609587716,0.009231869927140698,2019
ES,AR,CL,2019-02-01,1238.0,1038.9860494333786,0.19154631640641911,0.027908510446955845,0.005345772372504457,2019
ES,AR,CL,2019-03-01,1292.0,1187.603363537583,0.08790530548132228,0.02717162838689953,0.002388530293775371,2019
ES,AR,CL,2019-04-01,1003.0,793.6083907948478,0.2638475243380852,0.028594599465353077,0.0075446142783725445,2019
ES,AR,CL,2019-05-01,940.0,763.655316709905,0.2309218300867068,0.02856822206150086,0.00659702612076521,2019
ES,AR,CL,2019-06-01,937.0,775.3832126421106,0.2084347258527584,0.02943518842980472,0.006135315430790633,2019
ES,AR,CL,2019-07-01,931.0,926.9426374839932,0.0043771451996423,0.03185407527129993,0.00013942991266281497,2019
ES,AR,CL,2019-08-01,717.0,894.6588903619207,-0.1985772368394523,0.03193052230023132,-0.006340674889220448,2019
ES,AR,CL,2019-09-01,723.0,947.8430020698162,-0.23721544768366049,0.03263736263736264,-0.007742086589235952,2019
ES,AR,CL,2019-10-01,709.0,1031.1056894710314,-0.3123886258801221,0.03382109056033248,-0.010565324005909434,2019
ES,AR,CL,2019-11-01,610.0,872.7229953473607,-0.3010382409401185,0.035304592829307264,-0.01062803252244178,2019
ES,AR,CL,2019-12-01,1163.0,992.975113639523,0.1712277417883009,0.03675759868766259,0.0062939206168490785,2019
ES,AR,CL,2020-01-01,1122.0,937.922881329719,0.1962603987326867,0.037321450971623045,0.007324722848973156,2020
ES,AR,CL,2020-02-01,1716.0,1462.824671325711,0.1730729140935559,0.037972803047586705,0.006572063679746492,2020
ES,AR,CL,2020-03-01,1294.0,1276.7675172078223,0.013496962101498047,0.03956634939604763,0.000534025518293085,2020
ES,AR,CL,2020-04-01,716.0,412.2799067200955,0.7366842000527223,0.03983315725804244,0.029344457590215284,2020
ES,AR,CL,2020-05-01,566.0,330.1372323995897,0.7144385560091204,0.04079742997645651,0.02914725696126279,2020
ES,AR,CL,2020-06-01,331.0,277.0943456867888,0.19453899060842972,0.042351851631977015,0.008239086466882786,2020
ES,AR,CL,2020-07-01,191.0,264.2470665809668,-0.27719159772970836,0.04244661718888523,-0.0117658456368084,2020
ES,AR,CL,2020-08-01,215.0,360.57062998360294,-0.40372292660171133,0.04397408621055296,-0.0177533467795604,2020
ES,AR,CL,2020-09-01,289.0,627.0220794408978,-0.5390911907636567,0.04629407531782202,-0.024956728188387085,2020
ES,AR,CL,2020-10-01,467.0,907.1876664094339,-0.48522227837560505,0.050089170407724,-0.024304381387179774,2020
ES,AR,CL,2020-11-01,467.0,750.4229785416801,-0.3776843015821086,0.053031845162971346,-0.020029295401987356,2020
ES,AR,CL,2020-12-01,640.0,802.4595711180805,-0.2024520324328898,0.057115284159827175,-0.011563105361139048,2020
ES,AR,CL,2021-01-01,778.0,730.8953648891743,0.06444785036770372,0.0637061489178842,0.004105724352962451,2021
ES,AR,CL,2021-02-01,980.0,931.2047352436447,0.05240014672346818,0.07384057640567285,0.0038692570378027202,2021
ES,AR,CL,2021-03-01,1526.0,1070.5629738569512,0.4254182493368245,0.08183056524075533,0.03481221580696493,2021
ES,AR,CL,2021-04-01,868.0,540.3325201147571,0.6064182104302218,0.08624338624338625,0.052299559947156696,2021
ES,AR,CL,2021-05-01,852.0,650.9514168080535,0.3088534382147751,0.08774711777168333,0.027100999017221194,2021
ES,AR,CL,2021-06-01,753.0,574.6447004005691,0.31037491422979147,0.0853674040172896,0.026495900699886214,2021
ES,AR,CL,2021-07-01,492.0,672.1090387262835,-0.2679759210910314,0.08276829553425298,-0.022179910232926144,2021
ES,AR,CL,2021-08-01,420.0,623.1246253501467,-0.3259775285497773,0.08115669391988038,-0.026455258509273345,2021
ES,AR,CL,2021-09-01,469.0,861.8571414392458,-0.4558262878499791,0.07885750495793092,-0.035945323754084976,2021
ES,AR,CL,2021-10-01,511.0,904.0527552261639,-0.43476749885888594,0.07381407471763683,-0.03209196064556989,2021
ES,AR,CL,2021-11-01,552.0,814.7078300204611,-0.32245649340802734,0.06933073796301598,-0.022356146648944933,2021
ES,AR,CL,2021-12-01,542.0,728.0772812127638,-0.25557353046755343,0.06412367361873399,-0.016388313653288963,2021
ES,AR,CL,2022-01-01,1029.0,985.4868462122039,0.04415396710269887,0.058348675824953976,0.0025763255128610587,2022
ES,AR,CL,2022-02-01,1177.0,1299.5330215051424,-0.0942900407126419,0.049504853513042284,-0.00466781465321813,2022
ES,AR,CL,2022-03-01,1415.0,1147.7983395157908,0.23279495298532207,0.043276079144955105,0.0100744528099389,2022
ES,AR,CL,2022-04-01,1320.0,1100.419145440951,0.19954292459266534,0.03840958139075139,0.007664360203090546,2022
ES,AR,CL,2022-05-01,1183.0,1290.2203013205178,-0.08310232075156446,0.0360860142848422,-0.002998831533744493,2022
ES,AR,CL,2022-06-01,880.0,991.9307889532544,-0.11284132945542555,0.03431422685232536,-0.003872062977251456,2022
ES,AR,CL,2022-07-01,689.0,965.4725235170644,-0.2863598049480668,0.033581068277996506,-0.009616268162034793,2022
ES,AR,CL,2022-08-01,660.0,1003.007124004383,-0.3419787514917831,0.03304916342821489,-0.011302111647028825,2022
ES,AR,CL,2022-09-01,603.0,1071.506494146843,-0.4372409282688278,0.031537015960403376,-0.01378927413335561,2022
ES,AR,CL,2022-10-01,674.0,1431.6733204954714,-0.5292222112746062,0.030057862995359376,-0.015907288720593247,2022
ES,AR,CL,2022-11-01,466.0,1062.9473066848602,-0.5615963302514313,0.030066253090639594,-0.01688509740011395,2022
ES,AR,CL,2022-12-01,691.0,1276.2317457699276,-0.4585622851881559,0.03050024103533949,-0.013986260227954843,2022
ES,AR,CO,2019-01-01,692.0,689.8915740496001,0.0030561700268690816,0.028453448609587716,8.695857680168172e-05,2019
ES,AR,CO,2019-02-01,761.0,913.7182278704892,-0.16713930313770156,0.027908510446955845,-0.004664608987715464,2019
ES,AR,CO,2019-03-01,780.0,1044.417142401846,-0.25317196708756223,0.02717162838689953,-0.006879094607683599,2019
ES,AR,CO,2019-04-01,646.0,697.9251096351853,-0.07439925705256151,0.028594599465353077,-0.0021274169559378415,2019
ES,AR,CO,2019-05-01,677.0,671.5833990923987,0.00806541810729903,0.02856822206150086,0.00023041465550816868,2019
ES,AR,CO,2019-06-01,668.0,681.8972933873881,-0.020380332232075627,0.02943518842980472,-0.0005998989195131687,2019
ES,AR,CO,2019-07-01,784.0,815.1835960852138,-0.03825346367979919,0.03185407527129993,-0.0012185287114442613,2019
ES,AR,CO,2019-08-01,671.0,786.7922156374337,-0.14717000668800798,0.03193052230023132,-0.0046992151804766315,2019
ES,AR,CO,2019-09-01,580.0,833.5640585578526,-0.3041926483689127,0.03263736263736264,-0.009928045776435942,2019
ES,AR,CO,2019-10-01,657.0,906.7879822298431,-0.27546459274371976,0.03382109056033248,-0.009316512937350451,2019
ES,AR,CO,2019-11-01,1038.0,767.5010739225016,0.3524411043427569,0.035304592829307264,0.012442789685132427,2019
ES,AR,CO,2019-12-01,1477.0,873.254709867382,0.6913736431198941,0.03675759868766259,0.025413234917028325,2019
ES,AR,CO,2020-01-01,877.0,824.8399807438664,0.06323653129555397,0.037321450971623045,0.0023600791023625236,2020
ES,AR,CO,2020-02-01,1068.0,1286.4557393219022,-0.16981209119332114,0.037972803047586705,-0.006448241093982816,2020
ES,AR,CO,2020-03-01,839.0,1122.8310080409217,-0.25278159046938026,0.03956634939604763,-0.010001644729400124,2020
ES,AR,CO,2020-04-01,445.0,362.57240023611234,0.22734107645868692,0.03983315725804244,0.009055712849791528,2020
ES,AR,CO,2020-05-01,376.0,290.3334526067314,0.29506261377777737,0.04079742997645651,0.012037796324269105,2020
ES,AR,CO,2020-06-01,310.0,243.68580755433914,0.2721298918110919,0.042351851631977015,0.01152520480260932,2020
ES,AR,CO,2020-07-01,208.0,232.38749117758786,-0.10494321813109649,0.04244661718888523,-0.004454484606580333,2020
ES,AR,CO,2020-08-01,249.0,317.09757530472876,-0.21475274681393391,0.04397408621055296,-0.009443555802348982,2020
ES,AR,CO,2020-09-01,312.0,551.4236726997966,-0.4341918647191313,0.04629407531782202,-0.020100510887693053,2020
ES,AR,CO,2020-10-01,349.0,797.8104300338284,-0.5625527232262408,0.050089170407724,-0.028177799217008373,2020
ES,AR,CO,2020-11-01,557.0,659.9464492139598,-0.15599212532558646,0.053031845162971346,-0.008272550236909322,2020
ES,AR,CO,2020-12-01,1118.0,705.7091263733474,0.5842221082578642,0.057115284159827175,0.03336801172560123,2020
ES,AR,CO,2021-01-01,1509.0,642.7732286968625,1.3476397781209672,0.0637061489178842,0.08585294039263877,2021
ES,AR,CO,2021-02-01,1265.0,818.9318239022125,0.5446951297756037,0.07384057640567285,0.04022060234799336,2021
ES,AR,CO,2021-03-01,1292.0,941.4880053777443,0.37229576226159466,0.08183056524075533,0.030465172662604158,2021
ES,AR,CO,2021-04-01,734.0,475.186046058368,0.5446581525035805,0.08624338624338625,0.046973163416975466,2021
ES,AR,CO,2021-05-01,604.0,572.4679126538911,0.05508096899253278,0.08774711777168333,0.0048331962731662115,2021
ES,AR,CO,2021-06-01,487.0,505.3612968061743,-0.03633300951658867,0.0853674040172896,-0.0031016547025666526,2021
ES,AR,CO,2021-07-01,417.0,591.0746156174408,-0.29450531458807655,0.08276829553425298,-0.024375702914234066,2021
ES,AR,CO,2021-08-01,329.0,547.9961244214056,-0.3996307905509911,0.08115669391988038,-0.03243271374970661,2021
ES,AR,CO,2021-09-01,458.0,757.9452875068545,-0.39573474820785387,0.07885750495793092,-0.031206654868826383,2021
ES,AR,CO,2021-10-01,470.0,795.0534868655626,-0.4088448038220184,0.07381407471763683,-0.030178500897236036,2021
ES,AR,CO,2021-11-01,483.0,716.4806448406893,-0.32587153124367246,0.06933073796301598,-0.022592913742261828,2021
ES,AR,CO,2021-12-01,489.0,640.2949139743455,-0.236289420191158,0.06412367361873399,-0.015151745659897709,2021
ES,AR,CO,2022-01-01,711.0,866.6692831937112,-0.17961786140621439,0.058348675824953976,-0.010480464367562715,2022
ES,AR,CO,2022-02-01,528.0,1142.8517352243807,-0.5379978139541123,0.049504853513042284,-0.026633502970135305,2022
ES,AR,CO,2022-03-01,559.0,1009.4113056734614,-0.4462118693756406,0.043276079144955105,-0.019310300174518593,2022
ES,AR,CO,2022-04-01,546.0,967.7444966998435,-0.4358014932020349,0.03840958139075139,-0.016738952923354547,2022
ES,AR,CO,2022-05-01,627.0,1134.6618252747817,-0.44741244833176697,0.0360860142848422,-0.016145332001716365,2022
ES,AR,CO,2022-06-01,300.0,872.3362966681103,-0.6560959332474753,0.03431422685232536,-0.022513424690341982,2022
ES,AR,CO,2022-07-01,390.0,849.0680348660708,-0.5406728507197691,0.033581068277996506,-0.018156371916079578,2022
ES,AR,CO,2022-08-01,485.0,882.0771870676842,-0.4501614970768033,0.03304916342821489,-0.01487746088598115,2022
ES,AR,CO,2022-09-01,305.0,942.317767902188,-0.6763299914433336,0.031537015960403376,-0.02132942973464789,2022
ES,AR,CO,2022-10-01,424.0,1259.060225116585,-0.6632408906724545,0.030057862995359376,-0.019935603824752762,2022
ES,AR,CO,2022-11-01,302.0,934.7905392122175,-0.6769329733968996,0.030066253090639594,-0.02035283810355038,2022
ES,AR,CO,2022-12-01,553.0,1122.3598331593691,-0.5072881408778311,0.03050024103533949,-0.015472410571143106,2022
ES,AR,EC,2019-01-01,195.0,193.16181249427325,0.009516309057108523,0.028453448609587716,0.0002707718107093915,2019
ES,AR,EC,2019-02-01,231.0,255.83073579012844,-0.0970592361134372,0.027908510446955845,-0.002708778705045416,2019
ES,AR,EC,2019-03-01,190.0,292.4249488107616,-0.35026063688240344,0.02717162838689953,-0.009517151863927422,2019
ES,AR,EC,2019-04-01,205.0,195.4111113012439,0.04907033502293515,0.028594599465353077,0.001403146575611518,2019
ES,AR,EC,2019-05-01,207.0,188.03573125017763,0.10085460153629419,0.02856822206150086,0.0028812366526130384,2019
ES,AR,EC,2019-06-01,207.0,190.92350462041918,0.08420385646881451,0.02943518842980472,0.0024785563816757863,2019
ES,AR,EC,2019-07-01,180.0,228.2421569684204,-0.2113639198349111,0.03185407527129993,-0.006732802212058262,2019
ES,AR,EC,2019-08-01,201.0,220.29289260167897,-0.08757837065839105,0.03193052230023132,-0.00279642311732568,2019
ES,AR,EC,2019-09-01,153.0,233.38847789658791,-0.34444064514704636,0.03263736263736264,-0.011241634242711294,2019
ES,AR,EC,2019-10-01,170.0,253.8903456486459,-0.33041959683153993,0.03382109056033248,-0.011175151107348059,2019
ES,AR,EC,2019-11-01,155.0,214.89159181919936,-0.2787060736633642,0.035304592829307264,-0.00983960444973999,2019
ES,AR,EC,2019-12-01,438.0,244.50140989113882,0.7914007129652708,0.03675759868766259,0.029089989808307477,2019
ES,AR,EC,2020-01-01,291.0,230.94583510128757,0.2600357130163185,0.037321450971623045,0.009704910114209571,2020
ES,AR,EC,2020-02-01,304.0,360.19300952241133,-0.15600805134147108,0.037972803047586705,-0.005924063007427476,2020
ES,AR,EC,2020-03-01,254.0,314.3799414230316,-0.19206041310944827,0.03956634939604763,-0.007599129410237678,2020
ES,AR,EC,2020-04-01,205.0,101.5161579361039,1.0193829649170796,0.03983315725804244,0.04060524194771159,2020
ES,AR,EC,2020-05-01,195.0,81.29007229939646,1.3988169094228717,0.04079742997645651,0.05706813491206292,2020
ES,AR,EC,2020-06-01,155.0,68.22926099825453,1.2717525843342385,0.042351851631977015,0.05386107676430701,2020
ES,AR,EC,2020-07-01,110.0,65.06586061541394,0.6905947137190601,0.04244661718888523,0.029313409445900735,2020
ES,AR,EC,2020-08-01,77.0,88.78372296078665,-0.1327239111834857,0.04397408621055296,-0.005836412712584374,2020
ES,AR,EC,2020-09-01,116.0,154.39237131961804,-0.24866754096379157,0.04629407531782202,-0.01151183387047536,2020
ES,AR,EC,2020-10-01,115.0,223.37786760835309,-0.48517728622233636,0.050089170407724,-0.02430212776754769,2020
ES,AR,EC,2020-11-01,196.0,184.7775173293584,0.06073510908060302,0.053031845162971346,0.003220894900718714,2020
ES,AR,EC,2020-12-01,383.0,197.59054766224094,0.9383518317621949,0.057115284159827175,0.053594231512992106,2020
ES,AR,EC,2021-01-01,295.0,179.9692104500982,0.6391692738008512,0.0637061489178842,0.040719012940492925,2021
ES,AR,EC,2021-02-01,290.0,229.29161822582208,0.2647649410123145,0.07384057640567285,0.019550395856363274,2021
ES,AR,EC,2021-03-01,268.0,263.6059583868875,0.016668976831940525,0.08183056524075533,0.0013640317961427482,2021
ES,AR,EC,2021-04-01,156.0,133.04670093277937,0.17252061799576354,0.08624338624338625,0.014878762292756328,2021
ES,AR,EC,2021-05-01,160.0,160.28451971655588,-0.001775091674848055,0.08774711777168333,-0.0001557591782484269,2021
ES,AR,EC,2021-06-01,149.0,141.49542874184868,0.053037552696087654,0.0853674040172896,0.0045276781890952016,2021
ES,AR,EC,2021-07-01,97.0,165.49418541501453,-0.41387668843621117,0.08276829553425298,-0.034255868063226266,2021
ES,AR,EC,2021-08-01,86.0,153.43269669425723,-0.43949365517982936,0.08115669391988038,-0.03566785205315886,2021
ES,AR,EC,2021-09-01,142.0,212.21608005287962,-0.3308706863088947,0.07885750495793092,-0.026091636786037674,2021
ES,AR,EC,2021-10-01,122.0,222.60595480443232,-0.45194637714349745,0.07381407471763683,-0.0333600036508354,2021
ES,AR,EC,2021-11-01,103.0,200.60645060805325,-0.4865568894330205,0.06933073796301598,-0.03373334820538088,2021
ES,AR,EC,2021-12-01,108.0,179.27531044937402,-0.39757460338913553,0.06412367361873399,-0.025493944106822538,2021
ES,AR,EC,2022-01-01,157.0,242.65756514772858,-0.35299771138633457,0.058348675824953976,-0.020596949028631902,2022
ES,AR,EC,2022-02-01,132.0,319.9855178580502,-0.5874813307689851,0.049504853513042284,-0.02908317722136575,2022
ES,AR,EC,2022-03-01,128.0,282.6237117400691,-0.547100987344889,0.043276079144955105,-0.023676385628620497,2022
ES,AR,EC,2022-04-01,184.0,270.9574780231487,-0.32092665852063945,0.03840958139075139,-0.012326658610910379,2022
ES,AR,EC,2022-05-01,159.0,317.69243600354457,-0.4995159406369184,0.0360860142848422,-0.018025539369330226,2022
ES,AR,EC,2022-06-01,87.0,244.24426461663046,-0.6437992100385386,0.03431422685232536,-0.022091472140610274,2022
ES,AR,EC,2022-07-01,83.0,237.7294153383726,-0.6508635673803269,0.033581068277996506,-0.021856693895859137,2022
ES,AR,EC,2022-08-01,89.0,246.97160339806413,-0.6396346836014524,0.03304916342821489,-0.02113939119269892,2022
ES,AR,EC,2022-09-01,73.0,263.83828247836834,-0.7233153607798173,0.031537015960403376,-0.022811208077318023,2022
ES,AR,EC,2022-10-01,95.0,352.5225764034076,-0.730513713563448,0.030057862995359376,-0.02195768111852132,2022
ES,AR,EC,2022-11-01,101.0,261.7307438570761,-0.6141072366525145,0.030066253090639594,-0.018463903601987807,2022
ES,AR,EC,2022-12-01,163.0,314.2480178026455,-0.4813014219158337,0.03050024103533949,-0.014679809379084556,2022
ES,AR,PE,2019-01-01,1734.0,1224.47646574203,0.4161154162723738,0.028453448609587716,0.011839918612563189,2019
ES,AR,PE,2019-02-01,1989.0,1621.7424714720298,0.2264585993080741,0.027908510446955845,0.006320122184592374,2019
ES,AR,PE,2019-03-01,1984.0,1853.7176846236684,0.07028163806010232,0.02717162838689953,0.0019096665517916746,2019
ES,AR,PE,2019-04-01,1348.0,1238.7350472804428,0.0882068792349428,0.028594599465353077,0.002522240381811959,2019
ES,AR,PE,2019-05-01,1180.0,1191.9816068264624,-0.010051838684291721,0.02856822206150086,-0.00028716315965923055,2019
ES,AR,PE,2019-06-01,1192.0,1210.2875570792444,-0.015110092615822034,0.02943518842980472,-0.0004447684233385225,2019
ES,AR,PE,2019-07-01,1191.0,1446.8550801484887,-0.17683531934810684,0.03185407527129993,-0.005632925573138956,2019
ES,AR,PE,2019-08-01,1148.0,1396.4637164967048,-0.1779235031755951,0.03193052230023132,-0.005681190385883618,2019
ES,AR,PE,2019-09-01,1029.0,1479.4782409085049,-0.3044845327578993,0.03263736263736264,-0.009937572113087483,2019
ES,AR,PE,2019-10-01,1186.0,1609.4420999238303,-0.2630986849069441,0.03382109056033248,-0.008898284448542137,2019
ES,AR,PE,2019-11-01,1253.0,1362.2242071074647,-0.08018078561339802,0.035304592829307264,-0.0028307499888149948,2019
ES,AR,PE,2019-12-01,2352.0,1549.9244824145617,0.5174932886639217,0.03675759868766259,0.019021810628267168,2019
ES,AR,PE,2020-01-01,2054.0,1463.9940280693431,0.40301118762672355,0.037321450971623045,0.015040962280026339,2020
ES,AR,PE,2020-02-01,2928.0,2283.3077490306914,0.2823501349053771,0.037972803047586705,0.010721626063221421,2020
ES,AR,PE,2020-03-01,1817.0,1992.8930806925046,-0.08826016929688169,0.03956634939604763,-0.0034921326961547365,2020
ES,AR,PE,2020-04-01,921.0,643.5233997868784,0.43118338867711126,0.03983315725804244,0.01717539572823101,2020
ES,AR,PE,2020-05-01,700.0,515.3077574897477,0.3584115314117445,0.04079742997645651,0.014622269355525188,2020
ES,AR,PE,2020-06-01,455.0,432.5136696975762,0.05198987194588971,0.042351851631977015,0.002201867343017805,2020
ES,AR,PE,2020-07-01,333.0,412.4604859420009,-0.19264993532780356,0.04244661718888523,-0.008177338056322776,2020
ES,AR,PE,2020-08-01,278.0,562.8109298760418,-0.5060508152156372,0.04397408621055296,-0.022253122175213035,2020
ES,AR,PE,2020-09-01,288.0,978.7122140230584,-0.7057357659651985,0.04629407531782202,-0.032671384704073714,2020
