id,geo,obsvalue,indicator,freq,obstime,unit,geo_source
18831,DE225,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18832,DE238,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18833,DE239,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18834,DE268,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18835,CH056,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18836,ES522,0.12,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18837,ES531,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18838,DE24D,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18839,DE251,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18840,DE252,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18841,DE253,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18842,DE254,0.04,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18843,DE255,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18844,DE137,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18845,DE269,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18846,DE26A,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18847,DE218,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18848,ES532,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18849,ES533,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18850,DE138,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18851,DE139,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18852,DE226,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18853,DE219,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18854,DE21A,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18855,DE21B,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18856,CZ020,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18857,CZ052,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18858,ES611,0.08,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18859,ES612,0.12,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18860,ES706,,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18861,DE227,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18862,DE228,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18863,BG413,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18864,BG414,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18865,CH011,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18866,ES707,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18867,ES708,,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18868,ES709,,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18869,FI196,0.08,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18870,DE256,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18871,DE257,0.04,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18872,DE258,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18873,CH025,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18874,CH031,0.24,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18875,CH032,0.04,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18876,CH063,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18877,ES241,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18878,DE13A,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18879,DE141,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18880,DE142,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18881,DE143,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18882,CH064,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18883,CH065,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18884,CH066,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18885,BG415,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18886,ES523,1.84,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18887,DE229,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18888,DE22A,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18889,DE22B,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18890,CZ032,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18891,ES412,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18892,ES413,0.04,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18893,DE259,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18894,DE25A,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18895,DE25B,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18896,DE144,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18897,BG421,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18898,CH033,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18899,ES419,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18900,HR037,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18901,HU110,0.16,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18902,HR048,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18903,HR049,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18904,DE145,0.04,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18905,DE146,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18906,CH040,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18907,CH070,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18908,ES425,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18909,DE128,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18910,DE129,0.04,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18911,DE12A,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18912,DE12B,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18913,DE22C,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18914,DE231,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18915,DE232,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18916,DE233,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18917,DE234,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18918,CY000,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18919,CZ041,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18920,ES431,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18921,DE21G,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18922,DE21H,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18923,DE21I,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18924,DE21J,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18925,DE80O,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18926,DE278,0.04,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18927,CH021,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18928,DE80M,0.12,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18929,DEB12,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18930,DEC05,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18931,DED52,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18932,DED53,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18933,DEE01,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18934,DE279,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18935,DE27A,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18936,DE27B,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18937,CZ063,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18938,DEC06,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18939,DED21,0.08,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18940,DED2C,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18941,DEA1A,0.04,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18942,DEA38,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18943,DEA41,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18944,DEA42,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18945,DEA43,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18946,DEA44,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18947,DEB38,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18948,DE40D,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18949,DE40E,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18950,CZ064,0.12,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18951,DEA1B,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18952,DEA1C,0.04,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18953,DEA1D,0.16,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18954,DEA1E,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18955,DEB39,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18956,DEB3A,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18957,DEB3B,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18958,DEB3C,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18959,DEB3D,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18960,DEE02,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18961,DE721,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18962,DE722,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18963,DE723,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18964,DE724,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18965,CZ071,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18966,DEB13,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18967,DEB14,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18968,DEB15,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18969,DEE03,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18970,DEE04,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18971,DEE05,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18972,DEA45,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18973,DE916,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18974,DE917,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18975,DE918,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18976,DE91A,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18977,DE11A,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18978,DE11B,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18979,DE11C,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18980,DEE09,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18981,DEE0A,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18982,DEA1F,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18983,DEA46,0.12,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18984,DEA47,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18985,DEA51,0.04,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18986,DEA52,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18987,DEA53,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18988,DEB3E,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18989,DE27C,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18990,DE27D,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18991,DE27E,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18992,DE21D,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18993,DE21E,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18994,DE21F,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18995,DE23A,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18996,DE241,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18997,DEA22,0.04,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18998,DEA23,0.08,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
18999,DEA24,0.12,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
19000,DEA26,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
19001,DEA27,0.28,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
19002,DEB3F,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
19003,DEB3G,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
19004,DEE06,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
19005,DE40F,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
19006,DE40G,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
19007,DE725,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
19008,DE113,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
19009,DE114,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
19010,DE115,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
19011,DE116,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
19012,DEB17,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
19013,DEB18,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
19014,DEB1A,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
19015,DEE07,0.04,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
19016,DEE08,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
19017,DEA54,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
19018,DEA55,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
19019,DE731,0.08,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
19020,DE732,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
19021,DE733,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
19022,DE91B,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
19023,DE242,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
19024,DE243,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
19025,DE244,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
19026,DE245,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
19027,DED2D,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
19028,DED2E,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
19029,DED2F,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
19030,DEA56,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
19031,DEA57,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
19032,DEA58,0.08,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
19033,DE91C,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
19034,DE922,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
19035,DE300,0.12,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
19036,CH022,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
19037,DEA28,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
19038,DEA29,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
19039,DEA2A,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
19040,DEA2B,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
19041,DEB3H,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
19042,DEB3I,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
19043,DEB3J,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
19044,DE401,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
19045,DE402,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
19046,DE403,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
19047,DE404,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
19048,DE405,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
19049,CZ072,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
19050,DE117,0.04,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
19051,DE118,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
19052,DEB1B,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
19053,DEB1C,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
19054,DEB1D,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
19055,DEB21,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
19056,DE26B,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
19057,DE26C,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
19058,DE271,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
19059,DE272,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
19060,DE273,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
19061,DE40H,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
19062,DE40I,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
19063,DE501,0.24,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
19064,DE502,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
19065,DE11D,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
19066,DE121,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
19067,DE122,0.08,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
19068,DE123,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
19069,DED41,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
19070,DED42,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
19071,DED43,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
19072,DE408,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
19073,DE409,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
19074,DE40A,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
19075,DE734,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
19076,DE735,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
19077,DE736,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
19078,CZ080,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
19079,DE112,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
19080,DEA2C,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
19081,DEA2D,0.04,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
19082,DEA31,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
19083,DEA32,0.04,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
19084,DEA33,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
19085,DE716,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
19086,DE717,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
19087,DE718,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
19088,DE719,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
19089,DE274,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
19090,CH012,0.04,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
19091,CH013,0.4,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
19092,CH024,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
19093,CH023,0.04,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
19094,DE119,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
19095,DEB22,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
19096,DEB23,0.04,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
19097,DEB24,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
19098,DE80N,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
19099,DE275,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
19100,CH057,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
19101,CH061,0.04,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
19102,CH062,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
19103,DE124,0.04,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
19104,DE125,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
19105,DE126,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
19106,DE127,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
19107,DE21C,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
19108,DED44,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
19109,DED45,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
19110,DED51,0.04,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
19111,DEA34,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
19112,DE276,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
19113,DE277,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
19114,DE40B,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
19115,CZ031,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
19116,DEB3K,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
19117,DEC01,0.12,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
19118,DEC02,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
19119,DEC03,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
19120,DEC04,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
19121,DEA35,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
19122,DEA36,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
19123,DEA37,0.04,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
19124,DE40C,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
19125,DE71A,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
19126,DE71B,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
19127,DE71C,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
19128,CZ053,0.04,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
19129,DE94H,0.0,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
19130,DEA11,0.16,"MSZ, built spaces, residential, building height > 30m",,2018,km2,NUTS2016
