,geo,freq,obsTime,indicator,obsValue,unit
4961,AL01,6 years,2018,fraction green urban area,0.0792934900796079,percentage
4962,AL02,6 years,2018,fraction green urban area,0.2332827458598116,percentage
4963,AL03,6 years,2018,fraction green urban area,0.0948051642577396,percentage
4964,AL031,6 years,2018,fraction green urban area,0.0,percentage
4965,AL032,6 years,2018,fraction green urban area,0.0,percentage
4966,AL035,6 years,2018,fraction green urban area,0.1064668065575474,percentage
4967,AL022,6 years,2018,fraction green urban area,0.2580392484604777,percentage
4968,AL034,6 years,2018,fraction green urban area,,percentage
4969,AL014,6 years,2018,fraction green urban area,0.0,percentage
4970,AL033,6 years,2018,fraction green urban area,,percentage
4971,AL013,6 years,2018,fraction green urban area,0.0,percentage
4972,AL015,6 years,2018,fraction green urban area,0.0450376903213546,percentage
4973,AL011,6 years,2018,fraction green urban area,0.0,percentage
4974,AL012,6 years,2018,fraction green urban area,0.214465771286626,percentage
4975,AL021,6 years,2018,fraction green urban area,0.1828665380876997,percentage
4976,CH,6 years,2018,fraction green urban area,0.6222027528965245,percentage
4977,CH0,6 years,2018,fraction green urban area,0.6222027528965245,percentage
4978,CH05,6 years,2018,fraction green urban area,0.1918308475393822,percentage
4979,CH01,6 years,2018,fraction green urban area,0.7526243267511349,percentage
4980,CH07,6 years,2018,fraction green urban area,0.6955193625273307,percentage
4981,CH06,6 years,2018,fraction green urban area,0.4504656349365287,percentage
4982,CH02,6 years,2018,fraction green urban area,0.3789327576814097,percentage
4983,CH03,6 years,2018,fraction green urban area,0.481115986162143,percentage
4984,CH04,6 years,2018,fraction green urban area,0.7792305284653769,percentage
4985,CH052,6 years,2018,fraction green urban area,0.0074338773569632,percentage
4986,CH053,6 years,2018,fraction green urban area,0.0495749348550841,percentage
4987,CH054,6 years,2018,fraction green urban area,0.0,percentage
4988,CH051,6 years,2018,fraction green urban area,,percentage
4989,CH056,6 years,2018,fraction green urban area,,percentage
4990,CH055,6 years,2018,fraction green urban area,0.2492719242704596,percentage
4991,CH064,6 years,2018,fraction green urban area,0.0,percentage
4992,CH065,6 years,2018,fraction green urban area,0.0620163689659501,percentage
4993,CH066,6 years,2018,fraction green urban area,0.0,percentage
4994,CH023,6 years,2018,fraction green urban area,0.1337145369639516,percentage
4995,CH012,6 years,2018,fraction green urban area,,percentage
4996,CH013,6 years,2018,fraction green urban area,2.099543031708589,percentage
4997,CH024,6 years,2018,fraction green urban area,,percentage
4998,CH032,6 years,2018,fraction green urban area,0.3577464155668216,percentage
4999,CH063,6 years,2018,fraction green urban area,0.1873815234981714,percentage
5000,CH057,6 years,2018,fraction green urban area,0.0414565108609728,percentage
5001,CH061,6 years,2018,fraction green urban area,0.5214483958621501,percentage
5002,CH062,6 years,2018,fraction green urban area,,percentage
5003,CH033,6 years,2018,fraction green urban area,0.1129029841253328,percentage
5004,CH011,6 years,2018,fraction green urban area,0.415016401818179,percentage
5005,CH025,6 years,2018,fraction green urban area,0.0,percentage
5006,CH031,6 years,2018,fraction green urban area,3.842848299070409,percentage
5007,CH021,6 years,2018,fraction green urban area,0.4766416693470886,percentage
5008,CH040,6 years,2018,fraction green urban area,0.7792305284653769,percentage
5009,CH070,6 years,2018,fraction green urban area,0.6955193625273307,percentage
5010,CH022,6 years,2018,fraction green urban area,0.0488429109502622,percentage
5011,DE,6 years,2018,fraction green urban area,0.645593390315764,percentage
5012,DEA,6 years,2018,fraction green urban area,1.7109213434038997,percentage
5013,DE7,6 years,2018,fraction green urban area,0.5558359470954934,percentage
5014,DE1,6 years,2018,fraction green urban area,0.4406137786045179,percentage
5015,DEE,6 years,2018,fraction green urban area,0.5181454207923827,percentage
5016,DEG,6 years,2018,fraction green urban area,0.3810228363094285,percentage
5017,DED,6 years,2018,fraction green urban area,0.6402599352394434,percentage
5018,DEB,6 years,2018,fraction green urban area,0.3766930194938221,percentage
5019,DE4,6 years,2018,fraction green urban area,0.4319117571526508,percentage
5020,DE9,6 years,2018,fraction green urban area,0.4960193565639312,percentage
5021,DE2,6 years,2018,fraction green urban area,0.4393706940686911,percentage
5022,DE8,6 years,2018,fraction green urban area,0.1661274810268889,percentage
5023,DEF,6 years,2018,fraction green urban area,0.4581421709499002,percentage
5024,DEC,6 years,2018,fraction green urban area,1.0639962845939968,percentage
5025,DE3,6 years,2018,fraction green urban area,6.343262452956905,percentage
5026,DE5,6 years,2018,fraction green urban area,3.3460454400668005,percentage
5027,DE6,6 years,2018,fraction green urban area,4.946370043355254,percentage
5028,DE12,6 years,2018,fraction green urban area,0.5311213570341834,percentage
5029,DE14,6 years,2018,fraction green urban area,0.191966035691,percentage
5030,DE13,6 years,2018,fraction green urban area,0.3266034580633467,percentage
5031,DE21,6 years,2018,fraction green urban area,0.7106032412569888,percentage
5032,DEF0,6 years,2018,fraction green urban area,0.4581421709499002,percentage
5033,DE30,6 years,2018,fraction green urban area,6.343262452956905,percentage
5034,DEA1,6 years,2018,fraction green urban area,3.0081137887775613,percentage
5035,DEG0,6 years,2018,fraction green urban area,0.3810228363094285,percentage
5036,DEA2,6 years,2018,fraction green urban area,1.5698339042965523,percentage
5037,DE25,6 years,2018,fraction green urban area,0.5936252215903174,percentage
5038,DED2,6 years,2018,fraction green urban area,0.4255987895651951,percentage
5039,DE50,6 years,2018,fraction green urban area,3.3460454400668005,percentage
5040,DE60,6 years,2018,fraction green urban area,4.946370043355254,percentage
5041,DEC0,6 years,2018,fraction green urban area,1.0639962845939968,percentage
5042,DEA4,6 years,2018,fraction green urban area,0.7453513069401544,percentage
5043,DE72,6 years,2018,fraction green urban area,0.25482369498718,percentage
5044,DEE0,6 years,2018,fraction green urban area,0.5181454207923827,percentage
5045,DED5,6 years,2018,fraction green urban area,0.9041552971223964,percentage
5046,DED4,6 years,2018,fraction green urban area,0.7531933499384078,percentage
5047,DE22,6 years,2018,fraction green urban area,0.1588371412867269,percentage
5048,DEB3,6 years,2018,fraction green urban area,0.43925016836121,percentage
5049,DE11,6 years,2018,fraction green urban area,0.6000614795228205,percentage
5050,DE40,6 years,2018,fraction green urban area,0.4319117571526508,percentage
5051,DE26,6 years,2018,fraction green urban area,0.2678099260280724,percentage
5052,DE93,6 years,2018,fraction green urban area,0.2660567248546964,percentage
5053,DE94,6 years,2018,fraction green urban area,0.4561578816960847,percentage
5054,DEA5,6 years,2018,fraction green urban area,1.194257900863156,percentage
5055,DE24,6 years,2018,fraction green urban area,0.2005359242792084,percentage
5056,DEB2,6 years,2018,fraction green urban area,0.263358746409189,percentage
5057,DE91,6 years,2018,fraction green urban area,0.459973640607596,percentage
5058,DE80,6 years,2018,fraction green urban area,0.1661274810268889,percentage
5059,DE23,6 years,2018,fraction green urban area,0.2669604016814693,percentage
5060,DEA3,6 years,2018,fraction green urban area,1.3152849083605,percentage
5061,DE27,6 years,2018,fraction green urban area,0.2925296421524999,percentage
5062,DE71,6 years,2018,fraction green urban area,0.6354417072128788,percentage
5063,DE73,6 years,2018,fraction green urban area,0.5626078670020611,percentage
5064,DE92,6 years,2018,fraction green urban area,0.8576306476874842,percentage
5065,DEB1,6 years,2018,fraction green urban area,0.3012483413222992,percentage
5066,DE933,6 years,2018,fraction green urban area,0.3030155865348257,percentage
5067,DE934,6 years,2018,fraction green urban area,0.0,percentage
5068,DE935,6 years,2018,fraction green urban area,0.2019217576734283,percentage
5069,DEA5A,6 years,2018,fraction green urban area,0.1462864654278827,percentage
5070,DEA5B,6 years,2018,fraction green urban area,0.0,percentage
5071,DE600,6 years,2018,fraction green urban area,4.946370043355254,percentage
5072,DE711,6 years,2018,fraction green urban area,1.5623467037340264,percentage
5073,DE712,6 years,2018,fraction green urban area,2.6878011562805324,percentage
5074,DE713,6 years,2018,fraction green urban area,0.6570903998882189,percentage
5075,DE714,6 years,2018,fraction green urban area,0.9008964042037678,percentage
5076,DE715,6 years,2018,fraction green urban area,0.1963454150287237,percentage
5077,DEA5C,6 years,2018,fraction green urban area,0.6381164739855973,percentage
5078,DEB11,6 years,2018,fraction green urban area,2.2784116273404846,percentage
5079,DE936,6 years,2018,fraction green urban area,0.5017773713922284,percentage
5080,DE80L,6 years,2018,fraction green urban area,0.1063989678788811,percentage
5081,DE928,6 years,2018,fraction green urban area,0.5015359881195062,percentage
5082,DE929,6 years,2018,fraction green urban area,1.676337669485704,percentage
5083,DE944,6 years,2018,fraction green urban area,1.4225071089651804,percentage
5084,DE945,6 years,2018,fraction green urban area,1.1514223531784162,percentage
5085,DE931,6 years,2018,fraction green urban area,0.206690445577695,percentage
5086,DE925,6 years,2018,fraction green urban area,0.3327596984307152,percentage
5087,DE737,6 years,2018,fraction green urban area,0.0,percentage
5088,DE803,6 years,2018,fraction green urban area,1.371019232150111,percentage
5089,DE804,6 years,2018,fraction green urban area,1.7903368189772872,percentage
5090,DE923,6 years,2018,fraction green urban area,0.0,percentage
5091,DE926,6 years,2018,fraction green urban area,0.0,percentage
5092,DE927,6 years,2018,fraction green urban area,0.0,percentage
5093,DE932,6 years,2018,fraction green urban area,0.1297267313364958,percentage
5094,DE80J,6 years,2018,fraction green urban area,0.0811001178792941,percentage
5095,DE94E,6 years,2018,fraction green urban area,0.2566367411282287,percentage
5096,DE94F,6 years,2018,fraction green urban area,0.0,percentage
5097,DE94G,6 years,2018,fraction green urban area,0.0,percentage
5098,DEA59,6 years,2018,fraction green urban area,0.0,percentage
5099,DE80K,6 years,2018,fraction green urban area,0.1058175053124396,percentage
5100,DE94D,6 years,2018,fraction green urban area,0.253168011849046,percentage
5101,DE947,6 years,2018,fraction green urban area,,percentage
5102,DE948,6 years,2018,fraction green urban area,0.0,percentage
5103,DE139,6 years,2018,fraction green urban area,0.0,percentage
5104,DE226,6 years,2018,fraction green urban area,0.1536839199172507,percentage
5105,DE219,6 years,2018,fraction green urban area,0.0962797121020537,percentage
5106,DE949,6 years,2018,fraction green urban area,0.0,percentage
5107,DE249,6 years,2018,fraction green urban area,0.0,percentage
5108,DE21A,6 years,2018,fraction green urban area,0.2378194506677751,percentage
5109,DE21B,6 years,2018,fraction green urban area,0.3067000461243109,percentage
5110,DE406,6 years,2018,fraction green urban area,0.2959828340097266,percentage
5111,DE407,6 years,2018,fraction green urban area,0.0,percentage
5112,DE94A,6 years,2018,fraction green urban area,0.2281755012177508,percentage
5113,DE94B,6 years,2018,fraction green urban area,,percentage
5114,DE94C,6 years,2018,fraction green urban area,0.0,percentage
5115,DE227,6 years,2018,fraction green urban area,0.0763306598296507,percentage
5116,DE228,6 years,2018,fraction green urban area,0.1222544457964868,percentage
5117,DE135,6 years,2018,fraction green urban area,0.0,percentage
5118,DE136,6 years,2018,fraction green urban area,0.1672836715022917,percentage
5119,DE214,6 years,2018,fraction green urban area,,percentage
5120,DE236,6 years,2018,fraction green urban area,0.0,percentage
5121,DE237,6 years,2018,fraction green urban area,0.0,percentage
5122,DE137,6 years,2018,fraction green urban area,0.0,percentage
5123,DE21N,6 years,2018,fraction green urban area,0.0,percentage
5124,DE221,6 years,2018,fraction green urban area,1.0849866690357024,percentage
5125,DE222,6 years,2018,fraction green urban area,0.4842465313239935,percentage
5126,DE223,6 years,2018,fraction green urban area,,percentage
5127,DE224,6 years,2018,fraction green urban area,0.0,percentage
5128,DE225,6 years,2018,fraction green urban area,0.0,percentage
5129,DE269,6 years,2018,fraction green urban area,0.1430511787562523,percentage
5130,DE26A,6 years,2018,fraction green urban area,0.0666553975133323,percentage
5131,DE218,6 years,2018,fraction green urban area,0.2470094078632843,percentage
5132,DE93A,6 years,2018,fraction green urban area,0.0,percentage
5133,DE93B,6 years,2018,fraction green urban area,0.3430353549187662,percentage
5134,DE941,6 years,2018,fraction green urban area,0.8528964733831518,percentage
5135,DE942,6 years,2018,fraction green urban area,,percentage
5136,DE943,6 years,2018,fraction green urban area,3.548337930970577,percentage
5137,DE111,6 years,2018,fraction green urban area,2.813826727854429,percentage
5138,DE215,6 years,2018,fraction green urban area,,percentage
5139,DE216,6 years,2018,fraction green urban area,0.0,percentage
5140,DE217,6 years,2018,fraction green urban area,0.3774668052823339,percentage
5141,DE913,6 years,2018,fraction green urban area,0.9265716193078136,percentage
5142,DE912,6 years,2018,fraction green urban area,0.9579804551627904,percentage
5143,DE138,6 years,2018,fraction green urban area,0.3299436725206816,percentage
5144,DE24B,6 years,2018,fraction green urban area,0.1156486218029056,percentage
5145,DE24C,6 years,2018,fraction green urban area,0.0,percentage
5146,DE25C,6 years,2018,fraction green urban area,0.0,percentage
5147,DE261,6 years,2018,fraction green urban area,1.5484774334307612,percentage
5148,DE262,6 years,2018,fraction green urban area,0.8636272918870463,percentage
5149,DE263,6 years,2018,fraction green urban area,2.75856508806094,percentage
5150,DE12C,6 years,2018,fraction green urban area,0.0,percentage
5151,DE238,6 years,2018,fraction green urban area,0.145322484808878,percentage
5152,DE239,6 years,2018,fraction green urban area,0.0,percentage
5153,DE268,6 years,2018,fraction green urban area,0.2152140040473563,percentage
5154,DE279,6 years,2018,fraction green urban area,0.3607336102953171,percentage
5155,DE252,6 years,2018,fraction green urban area,0.9175063805643942,percentage
5156,DE253,6 years,2018,fraction green urban area,1.2876262853822882,percentage
5157,DE911,6 years,2018,fraction green urban area,2.8180760536461804,percentage
5158,DE229,6 years,2018,fraction green urban area,,percentage
5159,DE264,6 years,2018,fraction green urban area,0.2813179062962586,percentage
5160,DE212,6 years,2018,fraction green urban area,6.072705159894481,percentage
5161,DE213,6 years,2018,fraction green urban area,0.9393617590535154,percentage
5162,DE254,6 years,2018,fraction green urban area,2.786978357271808,percentage
5163,DE255,6 years,2018,fraction green urban area,0.4591616726394655,percentage
5164,DEB13,6 years,2018,fraction green urban area,0.1053381556348607,percentage
5165,DEB14,6 years,2018,fraction green urban area,0.0,percentage
5166,DEB15,6 years,2018,fraction green urban area,0.0219690882092734,percentage
5167,DEE03,6 years,2018,fraction green urban area,3.0617162897589694,percentage
5168,DE131,6 years,2018,fraction green urban area,1.4876771085367362,percentage
5169,DE132,6 years,2018,fraction green urban area,0.3178342948428178,percentage
5170,DE147,6 years,2018,fraction green urban area,0.1553619364836297,percentage
5171,DE21G,6 years,2018,fraction green urban area,0.0,percentage
5172,DE21H,6 years,2018,fraction green urban area,1.5006264182425797,percentage
5173,DE21I,6 years,2018,fraction green urban area,0.0738833434199584,percentage
5174,DE21J,6 years,2018,fraction green urban area,0.0986682843083504,percentage
5175,DED2E,6 years,2018,fraction green urban area,0.3911735291142829,percentage
5176,DED2F,6 years,2018,fraction green urban area,0.3898964624648371,percentage
5177,DEA56,6 years,2018,fraction green urban area,0.6053998517261336,percentage
5178,DE21K,6 years,2018,fraction green urban area,0.1144663356494377,percentage
5179,DE21L,6 years,2018,fraction green urban area,0.8659031322338695,percentage
5180,DE21M,6 years,2018,fraction green urban area,0.0253682309332892,percentage
5181,DE148,6 years,2018,fraction green urban area,0.0,percentage
5182,DE149,6 years,2018,fraction green urban area,0.0,percentage
5183,DE211,6 years,2018,fraction green urban area,1.0486432978256883,percentage
5184,DE24A,6 years,2018,fraction green urban area,0.0,percentage
5185,DE24D,6 years,2018,fraction green urban area,0.0,percentage
5186,DE251,6 years,2018,fraction green urban area,,percentage
5187,DE937,6 years,2018,fraction green urban area,0.2073759894315485,percentage
5188,DE938,6 years,2018,fraction green urban area,0.0,percentage
5189,DE946,6 years,2018,fraction green urban area,0.3350354531434725,percentage
5190,DE265,6 years,2018,fraction green urban area,0.0925751089620906,percentage
5191,DE246,6 years,2018,fraction green urban area,0.0623831222817971,percentage
5192,DE247,6 years,2018,fraction green urban area,0.0,percentage
5193,DE248,6 years,2018,fraction green urban area,0.0,percentage
5194,DE266,6 years,2018,fraction green urban area,0.0,percentage
5195,DE267,6 years,2018,fraction green urban area,0.0,percentage
5196,DE134,6 years,2018,fraction green urban area,0.1561233551213738,percentage
5197,DE235,6 years,2018,fraction green urban area,0.0,percentage
5198,DE939,6 years,2018,fraction green urban area,0.1613939395925526,percentage
5199,DE133,6 years,2018,fraction green urban area,0.2045593599769414,percentage
5200,DEF07,6 years,2018,fraction green urban area,0.0,percentage
5201,DEG0F,6 years,2018,fraction green urban area,0.2092738254632435,percentage
5202,DE71B,6 years,2018,fraction green urban area,0.0,percentage
5203,DE71C,6 years,2018,fraction green urban area,0.6034526523015519,percentage
5204,DEG0G,6 years,2018,fraction green urban area,0.2650463505232657,percentage
5205,DEG0H,6 years,2018,fraction green urban area,,percentage
5206,DEB3B,6 years,2018,fraction green urban area,0.0,percentage
5207,DEB3C,6 years,2018,fraction green urban area,0.1033972277654897,percentage
5208,DEB3D,6 years,2018,fraction green urban area,0.0,percentage
5209,DEE02,6 years,2018,fraction green urban area,3.8103221171995374,percentage
5210,DEF08,6 years,2018,fraction green urban area,0.1543809236074289,percentage
5211,DEE07,6 years,2018,fraction green urban area,0.2711860806767143,percentage
5212,DEE08,6 years,2018,fraction green urban area,0.0155988375255013,percentage
5213,DEA54,6 years,2018,fraction green urban area,0.7536613231576561,percentage
5214,DEA55,6 years,2018,fraction green urban area,3.270673371269238,percentage
5215,DE731,6 years,2018,fraction green urban area,4.673794404559171,percentage
5216,DE141,6 years,2018,fraction green urban area,0.1826552558182662,percentage
5217,DE94H,6 years,2018,fraction green urban area,0.0,percentage
5218,DEA11,6 years,2018,fraction green urban area,2.925181205346595,percentage
5219,DE128,6 years,2018,fraction green urban area,0.3627750704356658,percentage
5220,DE129,6 years,2018,fraction green urban area,1.045755001556283,percentage
5221,DE12A,6 years,2018,fraction green urban area,0.0,percentage
5222,DE12B,6 years,2018,fraction green urban area,0.1355861055841883,percentage
5223,DE721,6 years,2018,fraction green urban area,0.2073198408708513,percentage
5224,DE722,6 years,2018,fraction green urban area,0.2061426269005615,percentage
5225,DE723,6 years,2018,fraction green urban area,0.0,percentage
5226,DE724,6 years,2018,fraction green urban area,0.2865958660385765,percentage
5227,DE112,6 years,2018,fraction green urban area,0.4822055535500645,percentage
5228,DEA12,6 years,2018,fraction green urban area,5.225819142416334,percentage
5229,DEA13,6 years,2018,fraction green urban area,5.250498461278443,percentage
5230,DE732,6 years,2018,fraction green urban area,0.2507628436685205,percentage
5231,DE733,6 years,2018,fraction green urban area,0.0,percentage
5232,DE91B,6 years,2018,fraction green urban area,0.2232451051857073,percentage
5233,DE242,6 years,2018,fraction green urban area,1.4230843763159982,percentage
5234,DE243,6 years,2018,fraction green urban area,,percentage
5235,DE244,6 years,2018,fraction green urban area,,percentage
5236,DEB3K,6 years,2018,fraction green urban area,0.0,percentage
5237,DEC01,6 years,2018,fraction green urban area,1.6034462728576993,percentage
5238,DEC02,6 years,2018,fraction green urban area,0.0097578412456484,percentage
5239,DEC03,6 years,2018,fraction green urban area,0.8209870599229723,percentage
5240,DEC04,6 years,2018,fraction green urban area,0.9417983903686824,percentage
5241,DEA14,6 years,2018,fraction green urban area,1.4036143434394128,percentage
5242,DEA15,6 years,2018,fraction green urban area,2.1243674856658266,percentage
5243,DEA16,6 years,2018,fraction green urban area,1.7208721769421258,percentage
5244,DEA17,6 years,2018,fraction green urban area,2.71345136820586,percentage
5245,DEA18,6 years,2018,fraction green urban area,0.8122742420198357,percentage
5246,DEA19,6 years,2018,fraction green urban area,2.380293024285127,percentage
5247,DEB25,6 years,2018,fraction green urban area,0.1402038875412817,percentage
5248,DE142,6 years,2018,fraction green urban area,0.1738407649851567,percentage
5249,DE143,6 years,2018,fraction green urban area,0.0,percentage
5250,DE22C,6 years,2018,fraction green urban area,0.0,percentage
5251,DE231,6 years,2018,fraction green urban area,,percentage
5252,DE232,6 years,2018,fraction green urban area,1.721399364410795,percentage
5253,DE233,6 years,2018,fraction green urban area,,percentage
5254,DE234,6 years,2018,fraction green urban area,0.0,percentage
5255,DEF09,6 years,2018,fraction green urban area,0.613340955932563,percentage
5256,DEA2C,6 years,2018,fraction green urban area,0.5139898300442076,percentage
5257,DEA2D,6 years,2018,fraction green urban area,1.2085810212704486,percentage
5258,DEA31,6 years,2018,fraction green urban area,1.4710910210234855,percentage
5259,DEA32,6 years,2018,fraction green urban area,4.76312448226497,percentage
5260,DEA33,6 years,2018,fraction green urban area,1.5055101032418254,percentage
5261,DEB31,6 years,2018,fraction green urban area,1.0232265304824708,percentage
5262,DEB32,6 years,2018,fraction green urban area,0.5595858381908121,percentage
5263,DEB22,6 years,2018,fraction green urban area,0.0958675100889266,percentage
5264,DEB23,6 years,2018,fraction green urban area,0.0,percentage
5265,DEE0B,6 years,2018,fraction green urban area,0.557638655252518,percentage
5266,DEB33,6 years,2018,fraction green urban area,0.0,percentage
5267,DEB34,6 years,2018,fraction green urban area,2.432639418932406,percentage
5268,DEB35,6 years,2018,fraction green urban area,1.8126584746159575,percentage
5269,DEB36,6 years,2018,fraction green urban area,0.1484568038360108,percentage
5270,DEB37,6 years,2018,fraction green urban area,,percentage
5271,DE71D,6 years,2018,fraction green urban area,0.2097324488222832,percentage
5272,DE119,6 years,2018,fraction green urban area,0.0,percentage
5273,DE245,6 years,2018,fraction green urban area,0.11642476848646,percentage
5274,DED2D,6 years,2018,fraction green urban area,0.2533383529887795,percentage
5275,DEA35,6 years,2018,fraction green urban area,0.248490953339304,percentage
5276,DEA36,6 years,2018,fraction green urban area,1.7211988620132213,percentage
5277,DEA37,6 years,2018,fraction green urban area,0.0077894506530714,percentage
5278,DE40C,6 years,2018,fraction green urban area,0.3493390255737642,percentage
5279,DEG0D,6 years,2018,fraction green urban area,0.1230448118642213,percentage
5280,DEG0E,6 years,2018,fraction green urban area,0.0,percentage
5281,DE716,6 years,2018,fraction green urban area,0.2308310601881401,percentage
5282,DE717,6 years,2018,fraction green urban area,0.5902451990273363,percentage
5283,DE718,6 years,2018,fraction green urban area,0.5219249069083626,percentage
5284,DE719,6 years,2018,fraction green urban area,0.2670788477159879,percentage
5285,DE274,6 years,2018,fraction green urban area,,percentage
5286,DE71E,6 years,2018,fraction green urban area,0.295807919090999,percentage
5287,DE914,6 years,2018,fraction green urban area,0.1584635219587026,percentage
5288,DEF0A,6 years,2018,fraction green urban area,0.20680729929987,percentage
5289,DEE0D,6 years,2018,fraction green urban area,0.0,percentage
5290,DEE0E,6 years,2018,fraction green urban area,0.0,percentage
5291,DEF01,6 years,2018,fraction green urban area,1.1493022518074705,percentage
5292,DEF02,6 years,2018,fraction green urban area,2.821173699600486,percentage
5293,DEF03,6 years,2018,fraction green urban area,0.6612813368285169,percentage
5294,DEG0I,6 years,2018,fraction green urban area,0.0,percentage
5295,DEB17,6 years,2018,fraction green urban area,0.2349102464054624,percentage
5296,DEB18,6 years,2018,fraction green urban area,0.0220273443286977,percentage
5297,DEB1A,6 years,2018,fraction green urban area,0.0,percentage
5298,DE276,6 years,2018,fraction green urban area,0.2460347514156922,percentage
5299,DE277,6 years,2018,fraction green urban area,0.0,percentage
5300,DE40B,6 years,2018,fraction green urban area,0.0,percentage
5301,DE71A,6 years,2018,fraction green urban area,0.8024769932423896,percentage
5302,DE13A,6 years,2018,fraction green urban area,0.0,percentage
5303,DEF05,6 years,2018,fraction green urban area,0.0,percentage
5304,DEF06,6 years,2018,fraction green urban area,0.5825901131541813,percentage
5305,DEG0C,6 years,2018,fraction green urban area,0.2588615410790798,percentage
5306,DEB3E,6 years,2018,fraction green urban area,0.0220344214203794,percentage
5307,DE259,6 years,2018,fraction green urban area,0.2746382723662384,percentage
5308,DE25A,6 years,2018,fraction green urban area,0.0,percentage
5309,DE27D,6 years,2018,fraction green urban area,0.0,percentage
5310,DE27E,6 years,2018,fraction green urban area,0.0334779468227324,percentage
5311,DE80O,6 years,2018,fraction green urban area,0.1363480342522185,percentage
5312,DE256,6 years,2018,fraction green urban area,0.0,percentage
5313,DE278,6 years,2018,fraction green urban area,0.0,percentage
5314,DE916,6 years,2018,fraction green urban area,0.0,percentage
5315,DE917,6 years,2018,fraction green urban area,0.169582927420781,percentage
5316,DE21D,6 years,2018,fraction green urban area,,percentage
5317,DE145,6 years,2018,fraction green urban area,0.063572243786163,percentage
5318,DE146,6 years,2018,fraction green urban area,0.0,percentage
5319,DE124,6 years,2018,fraction green urban area,0.0,percentage
5320,DE125,6 years,2018,fraction green urban area,0.6917686466602893,percentage
5321,DE126,6 years,2018,fraction green urban area,1.73241137079443,percentage
5322,DE127,6 years,2018,fraction green urban area,0.0,percentage
5323,DE21C,6 years,2018,fraction green urban area,0.4823231775666876,percentage
5324,DE918,6 years,2018,fraction green urban area,0.2241993761684619,percentage
5325,DE91A,6 years,2018,fraction green urban area,0.2227390860002099,percentage
5326,DE922,6 years,2018,fraction green urban area,0.2621385633233435,percentage
5327,DE300,6 years,2018,fraction green urban area,6.343262452956905,percentage
5328,DE21E,6 years,2018,fraction green urban area,0.4235528146266481,percentage
5329,DE21F,6 years,2018,fraction green urban area,0.0,percentage
5330,DE23A,6 years,2018,fraction green urban area,0.0,percentage
5331,DE241,6 years,2018,fraction green urban area,1.80880000349909,percentage
5332,DEA22,6 years,2018,fraction green urban area,3.6021543660975284,percentage
5333,DEA28,6 years,2018,fraction green urban area,0.0,percentage
5334,DEA29,6 years,2018,fraction green urban area,0.0,percentage
5335,DE114,6 years,2018,fraction green urban area,0.2237334356721625,percentage
5336,DE115,6 years,2018,fraction green urban area,0.4551052572514695,percentage
5337,DE116,6 years,2018,fraction green urban area,0.240465981035468,percentage
5338,DE257,6 years,2018,fraction green urban area,0.2201622397450157,percentage
5339,DE258,6 years,2018,fraction green urban area,0.3899493617258786,percentage
5340,DED2C,6 years,2018,fraction green urban area,0.0985092225250202,percentage
5341,DEA1A,6 years,2018,fraction green urban area,1.0396657509218776,percentage
5342,DEA38,6 years,2018,fraction green urban area,0.0,percentage
5343,DEA41,6 years,2018,fraction green urban area,4.285271976992802,percentage
5344,DEA23,6 years,2018,fraction green urban area,6.50907620984962,percentage
5345,DEA24,6 years,2018,fraction green urban area,2.7016258340647585,percentage
5346,DE11A,6 years,2018,fraction green urban area,0.0,percentage
5347,DE11B,6 years,2018,fraction green urban area,0.0,percentage
5348,DE11C,6 years,2018,fraction green urban area,0.0,percentage
5349,DEA26,6 years,2018,fraction green urban area,0.3861482421327437,percentage
5350,DEA27,6 years,2018,fraction green urban area,0.9520444690959526,percentage
5351,DEB3F,6 years,2018,fraction green urban area,0.1564125527271057,percentage
5352,DEA1B,6 years,2018,fraction green urban area,0.000400144595593,percentage
5353,DEA1C,6 years,2018,fraction green urban area,1.2904535182910852,percentage
5354,DEA1D,6 years,2018,fraction green urban area,1.186875540930748,percentage
5355,DEA1E,6 years,2018,fraction green urban area,0.0,percentage
5356,DEB39,6 years,2018,fraction green urban area,0.0,percentage
5357,DEB3A,6 years,2018,fraction green urban area,0.0,percentage
5358,DEA2A,6 years,2018,fraction green urban area,0.0,percentage
5359,DEA2B,6 years,2018,fraction green urban area,0.5688867087271251,percentage
5360,DEA42,6 years,2018,fraction green urban area,0.0795658044941325,percentage
5361,DEA43,6 years,2018,fraction green urban area,0.0,percentage
5362,DEA44,6 years,2018,fraction green urban area,0.0175937664503553,percentage
5363,DEB38,6 years,2018,fraction green urban area,0.5710929923776302,percentage
5364,DEB3G,6 years,2018,fraction green urban area,0.154890851969317,percentage
5365,DEB24,6 years,2018,fraction green urban area,0.0,percentage
5366,DEF0D,6 years,2018,fraction green urban area,0.4317453745459721,percentage
5367,DEF0E,6 years,2018,fraction green urban area,0.0,percentage
5368,DEF0F,6 years,2018,fraction green urban area,0.7640699240589767,percentage
5369,DE80M,6 years,2018,fraction green urban area,0.0,percentage
5370,DEB12,6 years,2018,fraction green urban area,0.0,percentage
5371,DEC05,6 years,2018,fraction green urban area,0.4652438805770565,percentage
5372,DEE06,6 years,2018,fraction green urban area,0.124550569861137,percentage
5373,DE40F,6 years,2018,fraction green urban area,0.0,percentage
5374,DED44,6 years,2018,fraction green urban area,0.2781754940589745,percentage
