id,geo,obsvalue,indicator,freq,obstime,unit,geo_source
2976,DE125,26.36,built-up residential (RES),,2018,km2,NUTS2016
2977,DE126,56.56,built-up residential (RES),,2018,km2,NUTS2016
2978,DE127,72.92,built-up residential (RES),,2018,km2,NUTS2016
2979,DE21C,58.120000000000005,built-up residential (RES),,2018,km2,NUTS2016
2980,DED44,128.4,built-up residential (RES),,2018,km2,NUTS2016
2981,DED45,152.76,built-up residential (RES),,2018,km2,NUTS2016
2982,DED51,114.32000000000001,built-up residential (RES),,2018,km2,NUTS2016
2983,DEA34,172.12,built-up residential (RES),,2018,km2,NUTS2016
2984,DE276,113.28,built-up residential (RES),,2018,km2,NUTS2016
2985,DE277,60.68,built-up residential (RES),,2018,km2,NUTS2016
2986,DE40B,83.84,built-up residential (RES),,2018,km2,NUTS2016
2987,CZ031,400.52,built-up residential (RES),,2018,km2,NUTS2016
2988,DEB3K,51.32,built-up residential (RES),,2018,km2,NUTS2016
2989,DEC01,94.2,built-up residential (RES),,2018,km2,NUTS2016
2990,DEC02,52.64,built-up residential (RES),,2018,km2,NUTS2016
2991,DEC03,50.72,built-up residential (RES),,2018,km2,NUTS2016
2992,DEC04,81.68,built-up residential (RES),,2018,km2,NUTS2016
2993,DEA35,108.16,built-up residential (RES),,2018,km2,NUTS2016
2994,DEA36,168.44,built-up residential (RES),,2018,km2,NUTS2016
2995,DEA37,219.52,built-up residential (RES),,2018,km2,NUTS2016
2996,DE40C,121.08,built-up residential (RES),,2018,km2,NUTS2016
2997,DE71A,51.160000000000004,built-up residential (RES),,2018,km2,NUTS2016
2998,DE71B,41.72,built-up residential (RES),,2018,km2,NUTS2016
2999,DE71C,76.12,built-up residential (RES),,2018,km2,NUTS2016
3000,CZ053,291.32,built-up residential (RES),,2018,km2,NUTS2016
3001,DE94H,49.56,built-up residential (RES),,2018,km2,NUTS2016
3002,DEA11,94.16,built-up residential (RES),,2018,km2,NUTS2016
3003,DEA12,99.24000000000001,built-up residential (RES),,2018,km2,NUTS2016
3004,DEA13,101.84,built-up residential (RES),,2018,km2,NUTS2016
3005,DEA14,54.76,built-up residential (RES),,2018,km2,NUTS2016
3006,DEA15,61.76,built-up residential (RES),,2018,km2,NUTS2016
3007,DEA16,36.160000000000004,built-up residential (RES),,2018,km2,NUTS2016
3008,DEA17,41.92,built-up residential (RES),,2018,km2,NUTS2016
3009,DEA18,25.240000000000002,built-up residential (RES),,2018,km2,NUTS2016
3010,DEA19,35.160000000000004,built-up residential (RES),,2018,km2,NUTS2016
3011,DEB25,76.36,built-up residential (RES),,2018,km2,NUTS2016
3012,DEB31,12.08,built-up residential (RES),,2018,km2,NUTS2016
3013,DEB32,27.080000000000002,built-up residential (RES),,2018,km2,NUTS2016
3014,DEB33,13.76,built-up residential (RES),,2018,km2,NUTS2016
3015,DEB34,33.72,built-up residential (RES),,2018,km2,NUTS2016
3016,DEB35,34.6,built-up residential (RES),,2018,km2,NUTS2016
3017,DEB36,16.28,built-up residential (RES),,2018,km2,NUTS2016
3018,DEB37,13.200000000000001,built-up residential (RES),,2018,km2,NUTS2016
3019,DE71D,57.4,built-up residential (RES),,2018,km2,NUTS2016
3020,DE71E,106.2,built-up residential (RES),,2018,km2,NUTS2016
3021,DE914,100.68,built-up residential (RES),,2018,km2,NUTS2016
3022,EL623,42.0,built-up residential (RES),,2018,km2,NUTS2016
3023,EL624,19.240000000000002,built-up residential (RES),,2018,km2,NUTS2016
3024,EL521,87.24,built-up residential (RES),,2018,km2,NUTS2016
3025,DEE0D,99.88,built-up residential (RES),,2018,km2,NUTS2016
3026,DEE0E,95.08,built-up residential (RES),,2018,km2,NUTS2016
3027,DEF01,21.76,built-up residential (RES),,2018,km2,NUTS2016
3028,DEF02,43.56,built-up residential (RES),,2018,km2,NUTS2016
3029,DEF03,55.2,built-up residential (RES),,2018,km2,NUTS2016
3030,ES112,278.76,built-up residential (RES),,2018,km2,NUTS2016
3031,EL515,94.72,built-up residential (RES),,2018,km2,NUTS2016
3032,DEG09,54.28,built-up residential (RES),,2018,km2,NUTS2016
3033,DEG0A,48.96,built-up residential (RES),,2018,km2,NUTS2016
3034,DEG0B,65.0,built-up residential (RES),,2018,km2,NUTS2016
3035,EL522,325.04,built-up residential (RES),,2018,km2,NUTS2016
3036,EL631,148.16,built-up residential (RES),,2018,km2,NUTS2016
3037,DK013,219.24,built-up residential (RES),,2018,km2,NUTS2016
3038,DK014,32.56,built-up residential (RES),,2018,km2,NUTS2016
3039,DK021,116.04,built-up residential (RES),,2018,km2,NUTS2016
3040,DEF04,26.080000000000002,built-up residential (RES),,2018,km2,NUTS2016
3041,EL632,147.20000000000002,built-up residential (RES),,2018,km2,NUTS2016
3042,EL633,127.32000000000001,built-up residential (RES),,2018,km2,NUTS2016
3043,ES113,231.92000000000002,built-up residential (RES),,2018,km2,NUTS2016
3044,DEF05,100.16,built-up residential (RES),,2018,km2,NUTS2016
3045,DEF06,90.0,built-up residential (RES),,2018,km2,NUTS2016
3046,DEG0C,64.16,built-up residential (RES),,2018,km2,NUTS2016
3047,EL431,151.68,built-up residential (RES),,2018,km2,NUTS2016
3048,EL542,40.160000000000004,built-up residential (RES),,2018,km2,NUTS2016
3049,EL543,100.84,built-up residential (RES),,2018,km2,NUTS2016
3050,EL523,84.44,built-up residential (RES),,2018,km2,NUTS2016
3051,EL524,96.8,built-up residential (RES),,2018,km2,NUTS2016
3052,EL525,92.88,built-up residential (RES),,2018,km2,NUTS2016
3053,EL526,147.44,built-up residential (RES),,2018,km2,NUTS2016
3054,DEG0D,41.72,built-up residential (RES),,2018,km2,NUTS2016
3055,DEG0E,40.160000000000004,built-up residential (RES),,2018,km2,NUTS2016
3056,DK032,541.92,built-up residential (RES),,2018,km2,NUTS2016
3057,FI200,18.12,built-up residential (RES),,2018,km2,NUTS2016
3058,FR101,79.04,built-up residential (RES),,2018,km2,NUTS2016
3059,FRB04,422.32,built-up residential (RES),,2018,km2,NUTS2016
3060,EL307,91.52,built-up residential (RES),,2018,km2,NUTS2016
3061,EL641,93.04,built-up residential (RES),,2018,km2,NUTS2016
3062,EL643,14.36,built-up residential (RES),,2018,km2,NUTS2016
3063,EL644,108.68,built-up residential (RES),,2018,km2,NUTS2016
3064,FRB05,326.96,built-up residential (RES),,2018,km2,NUTS2016
3065,EL611,183.4,built-up residential (RES),,2018,km2,NUTS2016
3066,EL411,65.48,built-up residential (RES),,2018,km2,NUTS2016
3067,ES114,428.24,built-up residential (RES),,2018,km2,NUTS2016
3068,EL532,32.84,built-up residential (RES),,2018,km2,NUTS2016
3069,DEF07,129.24,built-up residential (RES),,2018,km2,NUTS2016
3070,DEG0F,54.52,built-up residential (RES),,2018,km2,NUTS2016
3071,FI1C2,102.92,built-up residential (RES),,2018,km2,NUTS2016
3072,FI1C3,113.12,built-up residential (RES),,2018,km2,NUTS2016
3073,FR105,120.2,built-up residential (RES),,2018,km2,NUTS2016
3074,EE008,301.44,built-up residential (RES),,2018,km2,NUTS2016
3075,EL527,132.28,built-up residential (RES),,2018,km2,NUTS2016
3076,EL531,133.6,built-up residential (RES),,2018,km2,NUTS2016
3077,EL533,37.96,built-up residential (RES),,2018,km2,NUTS2016
3078,DEG0G,48.08,built-up residential (RES),,2018,km2,NUTS2016
3079,DEG0H,29.080000000000002,built-up residential (RES),,2018,km2,NUTS2016
3080,DEF08,109.56,built-up residential (RES),,2018,km2,NUTS2016
3081,FR102,531.48,built-up residential (RES),,2018,km2,NUTS2016
3082,EL432,71.44,built-up residential (RES),,2018,km2,NUTS2016
3083,EL652,115.12,built-up residential (RES),,2018,km2,NUTS2016
3084,EL642,158.32,built-up residential (RES),,2018,km2,NUTS2016
3085,DEF09,106.8,built-up residential (RES),,2018,km2,NUTS2016
3086,DEF0A,66.64,built-up residential (RES),,2018,km2,NUTS2016
3087,DEG0I,59.800000000000004,built-up residential (RES),,2018,km2,NUTS2016
3088,FRB06,459.16,built-up residential (RES),,2018,km2,NUTS2016
3089,EL612,167.28,built-up residential (RES),,2018,km2,NUTS2016
3090,EL621,34.56,built-up residential (RES),,2018,km2,NUTS2016
3091,EL622,68.56,built-up residential (RES),,2018,km2,NUTS2016
3092,EL433,50.800000000000004,built-up residential (RES),,2018,km2,NUTS2016
3093,ES120,346.32,built-up residential (RES),,2018,km2,NUTS2016
3094,DEG0J,54.24,built-up residential (RES),,2018,km2,NUTS2016
3095,DEG0K,58.76,built-up residential (RES),,2018,km2,NUTS2016
3096,DK022,436.6,built-up residential (RES),,2018,km2,NUTS2016
3097,FRC11,337.16,built-up residential (RES),,2018,km2,NUTS2016
3098,EL653,186.4,built-up residential (RES),,2018,km2,NUTS2016
3099,EL541,97.52,built-up residential (RES),,2018,km2,NUTS2016
3100,EL645,29.96,built-up residential (RES),,2018,km2,NUTS2016
3101,FR103,385.08,built-up residential (RES),,2018,km2,NUTS2016
3102,FR104,330.6,built-up residential (RES),,2018,km2,NUTS2016
3103,EL434,99.24000000000001,built-up residential (RES),,2018,km2,NUTS2016
3104,EL511,109.92,built-up residential (RES),,2018,km2,NUTS2016
3105,EL512,74.12,built-up residential (RES),,2018,km2,NUTS2016
3106,EL651,147.36,built-up residential (RES),,2018,km2,NUTS2016
3107,DEE0B,133.36,built-up residential (RES),,2018,km2,NUTS2016
3108,FRC12,236.36,built-up residential (RES),,2018,km2,NUTS2016
3109,EL613,97.68,built-up residential (RES),,2018,km2,NUTS2016
3110,DEE0C,121.60000000000001,built-up residential (RES),,2018,km2,NUTS2016
3111,DEG01,53.04,built-up residential (RES),,2018,km2,NUTS2016
3112,DEG02,30.560000000000002,built-up residential (RES),,2018,km2,NUTS2016
3113,DEG03,22.16,built-up residential (RES),,2018,km2,NUTS2016
3114,DEG04,13.040000000000001,built-up residential (RES),,2018,km2,NUTS2016
3115,DEG05,17.48,built-up residential (RES),,2018,km2,NUTS2016
3116,FRC13,522.24,built-up residential (RES),,2018,km2,NUTS2016
3117,ES111,494.76,built-up residential (RES),,2018,km2,NUTS2016
3118,DEG06,51.4,built-up residential (RES),,2018,km2,NUTS2016
3119,DEG07,45.84,built-up residential (RES),,2018,km2,NUTS2016
3120,DEG0P,69.2,built-up residential (RES),,2018,km2,NUTS2016
3121,DK041,335.68,built-up residential (RES),,2018,km2,NUTS2016
3122,DEF0B,149.0,built-up residential (RES),,2018,km2,NUTS2016
3123,EL304,46.6,built-up residential (RES),,2018,km2,NUTS2016
3124,EL305,304.12,built-up residential (RES),,2018,km2,NUTS2016
3125,EL306,102.2,built-up residential (RES),,2018,km2,NUTS2016
3126,EL412,28.2,built-up residential (RES),,2018,km2,NUTS2016
3127,EL513,77.8,built-up residential (RES),,2018,km2,NUTS2016
3128,EL514,77.04,built-up residential (RES),,2018,km2,NUTS2016
3129,DK011,85.48,built-up residential (RES),,2018,km2,NUTS2016
3130,DK012,149.64000000000001,built-up residential (RES),,2018,km2,NUTS2016
3131,DK031,308.36,built-up residential (RES),,2018,km2,NUTS2016
3132,DEF0C,139.24,built-up residential (RES),,2018,km2,NUTS2016
3133,FI1C4,141.72,built-up residential (RES),,2018,km2,NUTS2016
3134,EL413,32.08,built-up residential (RES),,2018,km2,NUTS2016
3135,EL421,128.16,built-up residential (RES),,2018,km2,NUTS2016
3136,EL422,143.28,built-up residential (RES),,2018,km2,NUTS2016
3137,HR045,81.84,built-up residential (RES),,2018,km2,NUTS2016
3138,HR046,66.4,built-up residential (RES),,2018,km2,NUTS2016
3139,HR047,81.72,built-up residential (RES),,2018,km2,NUTS2016
3140,ES417,98.04,built-up residential (RES),,2018,km2,NUTS2016
3141,FI197,214.0,built-up residential (RES),,2018,km2,NUTS2016
3142,ES614,407.40000000000003,built-up residential (RES),,2018,km2,NUTS2016
3143,HU213,218.52,built-up residential (RES),,2018,km2,NUTS2016
3144,HU221,240.64000000000001,built-up residential (RES),,2018,km2,NUTS2016
3145,HU231,184.84,built-up residential (RES),,2018,km2,NUTS2016
3146,HU232,218.96,built-up residential (RES),,2018,km2,NUTS2016
3147,ES424,173.84,built-up residential (RES),,2018,km2,NUTS2016
3148,ES615,277.48,built-up residential (RES),,2018,km2,NUTS2016
3149,ES130,203.6,built-up residential (RES),,2018,km2,NUTS2016
3150,ES230,131.04,built-up residential (RES),,2018,km2,NUTS2016
3151,FI194,155.4,built-up residential (RES),,2018,km2,NUTS2016
3152,FI195,147.6,built-up residential (RES),,2018,km2,NUTS2016
3153,ES242,149.6,built-up residential (RES),,2018,km2,NUTS2016
3154,ES418,240.72,built-up residential (RES),,2018,km2,NUTS2016
3155,ES414,127.4,built-up residential (RES),,2018,km2,NUTS2016
3156,DEF0D,116.08,built-up residential (RES),,2018,km2,NUTS2016
3157,DEF0E,73.96000000000001,built-up residential (RES),,2018,km2,NUTS2016
3158,DEF0F,88.4,built-up residential (RES),,2018,km2,NUTS2016
3159,FI1B1,447.40000000000003,built-up residential (RES),,2018,km2,NUTS2016
3160,FI1C1,256.48,built-up residential (RES),,2018,km2,NUTS2016
3161,ES421,210.72,built-up residential (RES),,2018,km2,NUTS2016
3162,ES211,95.08,built-up residential (RES),,2018,km2,NUTS2016
3163,ES212,110.4,built-up residential (RES),,2018,km2,NUTS2016
3164,ES243,369.56,built-up residential (RES),,2018,km2,NUTS2016
3165,EE006,152.52,built-up residential (RES),,2018,km2,NUTS2016
3166,EL301,81.60000000000001,built-up residential (RES),,2018,km2,NUTS2016
3167,EL302,39.76,built-up residential (RES),,2018,km2,NUTS2016
3168,EL303,54.56,built-up residential (RES),,2018,km2,NUTS2016
3169,HR034,95.64,built-up residential (RES),,2018,km2,NUTS2016
3170,ES415,211.72,built-up residential (RES),,2018,km2,NUTS2016
3171,DK050,441.92,built-up residential (RES),,2018,km2,NUTS2016
3172,ES422,264.64,built-up residential (RES),,2018,km2,NUTS2016
3173,ES616,258.32,built-up residential (RES),,2018,km2,NUTS2016
3174,ES617,496.36,built-up residential (RES),,2018,km2,NUTS2016
3175,ES213,154.56,built-up residential (RES),,2018,km2,NUTS2016
3176,DEG0L,66.0,built-up residential (RES),,2018,km2,NUTS2016
3177,DEG0M,55.96,built-up residential (RES),,2018,km2,NUTS2016
3178,DEG0N,13.4,built-up residential (RES),,2018,km2,NUTS2016
3179,DK042,474.52,built-up residential (RES),,2018,km2,NUTS2016
3180,HR04D,82.92,built-up residential (RES),,2018,km2,NUTS2016
3181,HR04E,113.64,built-up residential (RES),,2018,km2,NUTS2016
3182,ES300,939.44,built-up residential (RES),,2018,km2,NUTS2016
3183,EE001,209.68,built-up residential (RES),,2018,km2,NUTS2016
3184,ES618,512.32,built-up residential (RES),,2018,km2,NUTS2016
3185,ES416,161.8,built-up residential (RES),,2018,km2,NUTS2016
3186,EE004,158.4,built-up residential (RES),,2018,km2,NUTS2016
3187,HR036,154.28,built-up residential (RES),,2018,km2,NUTS2016
3188,HR035,225.36,built-up residential (RES),,2018,km2,NUTS2016
3189,ES423,180.8,built-up residential (RES),,2018,km2,NUTS2016
3190,HU120,663.6,built-up residential (RES),,2018,km2,NUTS2016
3191,ES220,268.8,built-up residential (RES),,2018,km2,NUTS2016
3192,FI193,125.68,built-up residential (RES),,2018,km2,NUTS2016
3193,ES620,746.84,built-up residential (RES),,2018,km2,NUTS2016
3194,ES630,6.0,built-up residential (RES),,2018,km2,NUTS2016
3195,ES640,7.5200000000000005,built-up residential (RES),,2018,km2,NUTS2016
3196,ES703,,built-up residential (RES),,2018,km2,NUTS2016
3197,ES704,,built-up residential (RES),,2018,km2,NUTS2016
3198,ES705,,built-up residential (RES),,2018,km2,NUTS2016
3199,HR042,191.4,built-up residential (RES),,2018,km2,NUTS2016
3200,HR044,97.0,built-up residential (RES),,2018,km2,NUTS2016
3201,ES411,159.88,built-up residential (RES),,2018,km2,NUTS2016
3202,HR04B,154.48,built-up residential (RES),,2018,km2,NUTS2016
3203,HR04C,100.28,built-up residential (RES),,2018,km2,NUTS2016
3204,HU211,241.8,built-up residential (RES),,2018,km2,NUTS2016
3205,HU212,151.0,built-up residential (RES),,2018,km2,NUTS2016
3206,HU222,143.08,built-up residential (RES),,2018,km2,NUTS2016
3207,HU223,173.4,built-up residential (RES),,2018,km2,NUTS2016
3208,FRG03,329.64,built-up residential (RES),,2018,km2,NUTS2016
3209,IS002,90.84,built-up residential (RES),,2018,km2,NUTS2016
3210,NL329,228.68,built-up residential (RES),,2018,km2,NUTS2016
3211,NL332,110.52,built-up residential (RES),,2018,km2,NUTS2016
3212,NL333,56.0,built-up residential (RES),,2018,km2,NUTS2016
3213,NL337,90.64,built-up residential (RES),,2018,km2,NUTS2016
3214,NL33A,101.36,built-up residential (RES),,2018,km2,NUTS2016
3215,NL33B,104.2,built-up residential (RES),,2018,km2,NUTS2016
3216,NL33C,327.88,built-up residential (RES),,2018,km2,NUTS2016
3217,FRF33,505.64,built-up residential (RES),,2018,km2,NUTS2016
3218,NL341,68.68,built-up residential (RES),,2018,km2,NUTS2016
3219,NL342,130.8,built-up residential (RES),,2018,km2,NUTS2016
3220,NL411,227.52,built-up residential (RES),,2018,km2,NUTS2016
3221,NL412,165.0,built-up residential (RES),,2018,km2,NUTS2016
3222,HR033,138.48,built-up residential (RES),,2018,km2,NUTS2016
3223,FRK23,399.24,built-up residential (RES),,2018,km2,NUTS2016
3224,FRH04,647.64,built-up residential (RES),,2018,km2,NUTS2016
3225,NL413,267.24,built-up residential (RES),,2018,km2,NUTS2016
3226,NL414,280.32,built-up residential (RES),,2018,km2,NUTS2016
3227,NL421,151.6,built-up residential (RES),,2018,km2,NUTS2016
3228,NL422,115.36,built-up residential (RES),,2018,km2,NUTS2016
3229,NL423,173.76,built-up residential (RES),,2018,km2,NUTS2016
3230,FRL03,375.0,built-up residential (RES),,2018,km2,NUTS2016
3231,FRY20,,built-up residential (RES),,2018,km2,NUTS2016
3232,FRY40,,built-up residential (RES),,2018,km2,NUTS2016
3233,FRI22,195.12,built-up residential (RES),,2018,km2,NUTS2016
3234,NO011,90.92,built-up residential (RES),,2018,km2,NUTS2016
3235,NO021,103.12,built-up residential (RES),,2018,km2,NUTS2016
3236,NO034,75.32000000000001,built-up residential (RES),,2018,km2,NUTS2016
3237,FRY50,,built-up residential (RES),,2018,km2,NUTS2016
3238,FRF34,308.96,built-up residential (RES),,2018,km2,NUTS2016
3239,NO012,190.72,built-up residential (RES),,2018,km2,NUTS2016
3240,LV007,286.8,built-up residential (RES),,2018,km2,NUTS2016
3241,NL131,92.96000000000001,built-up residential (RES),,2018,km2,NUTS2016
3242,HR031,134.76,built-up residential (RES),,2018,km2,NUTS2016
3243,FRK24,634.04,built-up residential (RES),,2018,km2,NUTS2016
3244,FRH01,678.32,built-up residential (RES),,2018,km2,NUTS2016
3245,FRI11,538.64,built-up residential (RES),,2018,km2,NUTS2016
3246,LT026,231.6,built-up residential (RES),,2018,km2,NUTS2016
3247,LT027,111.04,built-up residential (RES),,2018,km2,NUTS2016
3248,NO022,81.16,built-up residential (RES),,2018,km2,NUTS2016
3249,FRL04,808.76,built-up residential (RES),,2018,km2,NUTS2016
3250,FRI23,303.96,built-up residential (RES),,2018,km2,NUTS2016
3251,FRY30,,built-up residential (RES),,2018,km2,NUTS2016
3252,FRG01,816.04,built-up residential (RES),,2018,km2,NUTS2016
3253,MK003,79.84,built-up residential (RES),,2018,km2,NUTS2016
3254,MK004,96.04,built-up residential (RES),,2018,km2,NUTS2016
3255,NO041,50.24,built-up residential (RES),,2018,km2,NUTS2016
3256,FRK25,446.32,built-up residential (RES),,2018,km2,NUTS2016
3257,FRI12,933.12,built-up residential (RES),,2018,km2,NUTS2016
3258,HR041,143.52,built-up residential (RES),,2018,km2,NUTS2016
3259,MK005,92.2,built-up residential (RES),,2018,km2,NUTS2016
3260,MK006,84.68,built-up residential (RES),,2018,km2,NUTS2016
3261,MK007,60.92,built-up residential (RES),,2018,km2,NUTS2016
3262,FRL05,670.32,built-up residential (RES),,2018,km2,NUTS2016
3263,FRI31,385.68,built-up residential (RES),,2018,km2,NUTS2016
3264,MK008,141.16,built-up residential (RES),,2018,km2,NUTS2016
3265,MT001,96.84,built-up residential (RES),,2018,km2,NUTS2016
3266,MT002,17.28,built-up residential (RES),,2018,km2,NUTS2016
3267,NL111,80.12,built-up residential (RES),,2018,km2,NUTS2016
3268,NL112,26.28,built-up residential (RES),,2018,km2,NUTS2016
3269,FRK26,548.6,built-up residential (RES),,2018,km2,NUTS2016
3270,FRG02,614.72,built-up residential (RES),,2018,km2,NUTS2016
3271,NL113,136.92000000000002,built-up residential (RES),,2018,km2,NUTS2016
3272,NL124,146.52,built-up residential (RES),,2018,km2,NUTS2016
3273,NL125,74.96000000000001,built-up residential (RES),,2018,km2,NUTS2016
3274,NL126,93.0,built-up residential (RES),,2018,km2,NUTS2016
3275,FRL06,437.56,built-up residential (RES),,2018,km2,NUTS2016
3276,HR032,54.88,built-up residential (RES),,2018,km2,NUTS2016
3277,NL132,95.16,built-up residential (RES),,2018,km2,NUTS2016
3278,NL133,63.04,built-up residential (RES),,2018,km2,NUTS2016
3279,NL211,159.56,built-up residential (RES),,2018,km2,NUTS2016
3280,NL212,55.28,built-up residential (RES),,2018,km2,NUTS2016
3281,NL213,237.92000000000002,built-up residential (RES),,2018,km2,NUTS2016
3282,NL221,265.28000000000003,built-up residential (RES),,2018,km2,NUTS2016
3283,NO043,173.56,built-up residential (RES),,2018,km2,NUTS2016
3284,NO051,168.36,built-up residential (RES),,2018,km2,NUTS2016
3285,NO052,30.8,built-up residential (RES),,2018,km2,NUTS2016
3286,NO053,83.08,built-up residential (RES),,2018,km2,NUTS2016
3287,NO060,142.88,built-up residential (RES),,2018,km2,NUTS2016
3288,NO071,72.08,built-up residential (RES),,2018,km2,NUTS2016
3289,NO072,40.24,built-up residential (RES),,2018,km2,NUTS2016
3290,NO073,32.44,built-up residential (RES),,2018,km2,NUTS2016
3291,FRG05,649.6,built-up residential (RES),,2018,km2,NUTS2016
3292,FRH02,741.28,built-up residential (RES),,2018,km2,NUTS2016
3293,NL224,125.84,built-up residential (RES),,2018,km2,NUTS2016
3294,NL225,194.76,built-up residential (RES),,2018,km2,NUTS2016
3295,NL226,204.88,built-up residential (RES),,2018,km2,NUTS2016
3296,NL230,135.84,built-up residential (RES),,2018,km2,NUTS2016
3297,FR106,163.08,built-up residential (RES),,2018,km2,NUTS2016
3298,FR107,160.64000000000001,built-up residential (RES),,2018,km2,NUTS2016
3299,FR108,254.72,built-up residential (RES),,2018,km2,NUTS2016
3300,FRI21,275.36,built-up residential (RES),,2018,km2,NUTS2016
3301,FRI14,383.52,built-up residential (RES),,2018,km2,NUTS2016
3302,NL310,311.88,built-up residential (RES),,2018,km2,NUTS2016
3303,NL321,158.88,built-up residential (RES),,2018,km2,NUTS2016
3304,NL323,43.800000000000004,built-up residential (RES),,2018,km2,NUTS2016
3305,NL324,38.44,built-up residential (RES),,2018,km2,NUTS2016
3306,NL325,31.720000000000002,built-up residential (RES),,2018,km2,NUTS2016
3307,NL327,56.160000000000004,built-up residential (RES),,2018,km2,NUTS2016
3308,NL328,69.52,built-up residential (RES),,2018,km2,NUTS2016
3309,FRL02,135.0,built-up residential (RES),,2018,km2,NUTS2016
3310,FRB03,278.56,built-up residential (RES),,2018,km2,NUTS2016
3311,FRK11,358.2,built-up residential (RES),,2018,km2,NUTS2016
3312,FRC14,311.2,built-up residential (RES),,2018,km2,NUTS2016
3313,FRF21,196.96,built-up residential (RES),,2018,km2,NUTS2016
3314,FRG04,482.28000000000003,built-up residential (RES),,2018,km2,NUTS2016
3315,FRK12,178.64000000000001,built-up residential (RES),,2018,km2,NUTS2016
3316,FRD22,623.6800000000001,built-up residential (RES),,2018,km2,NUTS2016
3317,FRD12,540.32,built-up residential (RES),,2018,km2,NUTS2016
3318,FRH03,697.76,built-up residential (RES),,2018,km2,NUTS2016
3319,FRJ22,316.96,built-up residential (RES),,2018,km2,NUTS2016
3320,FRF11,459.16,built-up residential (RES),,2018,km2,NUTS2016
3321,FRF32,176.84,built-up residential (RES),,2018,km2,NUTS2016
3322,FRI15,458.76,built-up residential (RES),,2018,km2,NUTS2016
3323,FRK27,266.84000000000003,built-up residential (RES),,2018,km2,NUTS2016
3324,FI1D1,115.36,built-up residential (RES),,2018,km2,NUTS2016
3325,FRE22,414.6,built-up residential (RES),,2018,km2,NUTS2016
3326,FRC21,313.40000000000003,built-up residential (RES),,2018,km2,NUTS2016
3327,FRI33,386.36,built-up residential (RES),,2018,km2,NUTS2016
3328,FRL01,173.96,built-up residential (RES),,2018,km2,NUTS2016
3329,FRF23,343.16,built-up residential (RES),,2018,km2,NUTS2016
3330,FI1D7,104.84,built-up residential (RES),,2018,km2,NUTS2016
3331,FRI34,392.28000000000003,built-up residential (RES),,2018,km2,NUTS2016
3332,FRM02,130.6,built-up residential (RES),,2018,km2,NUTS2016
3333,FRY10,,built-up residential (RES),,2018,km2,NUTS2016
3334,FI1D2,116.88,built-up residential (RES),,2018,km2,NUTS2016
3335,FRJ11,281.68,built-up residential (RES),,2018,km2,NUTS2016
3336,FRK22,314.28000000000003,built-up residential (RES),,2018,km2,NUTS2016
3337,FRC22,222.68,built-up residential (RES),,2018,km2,NUTS2016
3338,FRD13,328.68,built-up residential (RES),,2018,km2,NUTS2016
3339,FRJ12,515.44,built-up residential (RES),,2018,km2,NUTS2016
3340,FRM01,125.96000000000001,built-up residential (RES),,2018,km2,NUTS2016
3341,FRF24,169.68,built-up residential (RES),,2018,km2,NUTS2016
3342,FRE23,365.56,built-up residential (RES),,2018,km2,NUTS2016
3343,FRJ13,530.92,built-up residential (RES),,2018,km2,NUTS2016
3344,FRK14,448.68,built-up residential (RES),,2018,km2,NUTS2016
3345,FRE12,743.84,built-up residential (RES),,2018,km2,NUTS2016
3346,FRF31,329.16,built-up residential (RES),,2018,km2,NUTS2016
3347,FRF22,257.64,built-up residential (RES),,2018,km2,NUTS2016
3348,FRJ14,97.92,built-up residential (RES),,2018,km2,NUTS2016
3349,FRJ15,251.32,built-up residential (RES),,2018,km2,NUTS2016
3350,FRJ23,689.6,built-up residential (RES),,2018,km2,NUTS2016
3351,FRJ24,267.68,built-up residential (RES),,2018,km2,NUTS2016
3352,FI1D3,97.16,built-up residential (RES),,2018,km2,NUTS2016
3353,FI1D8,44.68,built-up residential (RES),,2018,km2,NUTS2016
3354,FRJ25,267.08,built-up residential (RES),,2018,km2,NUTS2016
3355,FRK13,232.04,built-up residential (RES),,2018,km2,NUTS2016
3356,FRC23,220.12,built-up residential (RES),,2018,km2,NUTS2016
3357,FRD21,453.68,built-up residential (RES),,2018,km2,NUTS2016
3358,FRI32,554.12,built-up residential (RES),,2018,km2,NUTS2016
3359,FRJ26,183.76,built-up residential (RES),,2018,km2,NUTS2016
3360,FRK28,418.84000000000003,built-up residential (RES),,2018,km2,NUTS2016
3361,FRE21,370.96,built-up residential (RES),,2018,km2,NUTS2016
3362,FRJ27,359.64,built-up residential (RES),,2018,km2,NUTS2016
3363,FRK21,430.40000000000003,built-up residential (RES),,2018,km2,NUTS2016
3364,FRF12,337.40000000000003,built-up residential (RES),,2018,km2,NUTS2016
3365,FRI13,436.16,built-up residential (RES),,2018,km2,NUTS2016
3366,FI1D9,166.52,built-up residential (RES),,2018,km2,NUTS2016
3367,FRJ21,142.20000000000002,built-up residential (RES),,2018,km2,NUTS2016
3368,FI1C5,101.84,built-up residential (RES),,2018,km2,NUTS2016
3369,FRE11,926.88,built-up residential (RES),,2018,km2,NUTS2016
3370,FI1D5,52.56,built-up residential (RES),,2018,km2,NUTS2016
3371,FRC24,65.8,built-up residential (RES),,2018,km2,NUTS2016
3372,FRB01,315.8,built-up residential (RES),,2018,km2,NUTS2016
3373,FRJ28,272.48,built-up residential (RES),,2018,km2,NUTS2016
