date,unit,gap_model_scale,is_pre,is_post
2021-08-01,IN->DE,-569.5075779881095,1,0
2021-09-01,IN->DE,-900.5924947571662,1,0
2021-10-01,IN->DE,369.39847621877107,1,0
2021-11-01,IN->DE,1638.3603954156238,1,0
2021-12-01,IN->DE,811.8342853550996,0,1
2022-01-01,IN->DE,923.8368218888177,0,1
2022-02-01,IN->DE,1541.1843836822504,0,1
2022-03-01,IN->DE,630.1714715896862,0,1
2022-04-01,IN->DE,2041.223237682471,0,1
2022-05-01,IN->DE,1665.378510832341,0,1
2022-06-01,IN->DE,1169.026929908248,0,1
2022-07-01,IN->DE,1054.2266530130228,0,1
2022-08-01,IN->DE,281.114650404294,0,1
2022-09-01,IN->DE,-109.28174064620316,0,1
2022-10-01,IN->DE,1598.815107908592,0,1
2022-11-01,IN->DE,479.02617931111854,0,1
2022-12-01,IN->DE,3068.5726462289867,0,1
2019-01-01,IT->DE,519.7831136974442,1,0
2019-02-01,IT->DE,814.4407906917427,1,0
2019-03-01,IT->DE,608.3320902040723,1,0
2019-04-01,IT->DE,684.7144285176414,1,0
2019-05-01,IT->DE,-315.3284717396691,1,0
2019-06-01,IT->DE,-392.35866460529587,1,0
2019-07-01,IT->DE,-184.18468991980626,1,0
2019-08-01,IT->DE,-358.9183369997945,1,0
2019-09-01,IT->DE,-161.9226441076894,1,0
2019-10-01,IT->DE,96.7420977351876,1,0
2019-11-01,IT->DE,47.9415349873143,1,0
2019-12-01,IT->DE,219.11629163307043,1,0
2020-01-01,IT->DE,75.65251587905232,1,0
2020-02-01,IT->DE,448.78943745041215,1,0
2020-03-01,IT->DE,-253.83127706745245,1,0
2020-04-01,IT->DE,-425.9116613456615,1,0
2020-05-01,IT->DE,-355.67334719623364,1,0
2020-06-01,IT->DE,-297.717889327017,1,0
2020-07-01,IT->DE,-273.0605122522959,1,0
2020-08-01,IT->DE,-126.01772762147448,1,0
2020-09-01,IT->DE,-153.16396959913754,1,0
2020-10-01,IT->DE,3.2077509449532045,1,0
2020-11-01,IT->DE,391.91029649763504,1,0
2020-12-01,IT->DE,443.24681225991026,1,0
2021-01-01,IT->DE,52.86533337423543,1,0
2021-02-01,IT->DE,-189.9571398637188,1,0
2021-03-01,IT->DE,-212.70025351619574,1,0
2021-04-01,IT->DE,-263.29036701882274,1,0
2021-05-01,IT->DE,-250.4115198521513,1,0
2021-06-01,IT->DE,-173.63700283909066,1,0
2021-07-01,IT->DE,-413.2656876488395,1,0
2021-08-01,IT->DE,-227.6048628188828,1,0
2021-09-01,IT->DE,-157.93963265459524,1,0
2021-10-01,IT->DE,-286.93436131235603,1,0
2021-11-01,IT->DE,-414.4426778314455,1,0
2021-12-01,IT->DE,-228.22679803660435,0,1
2022-01-01,IT->DE,-156.8454188960584,0,1
2022-02-01,IT->DE,-593.0940285759011,0,1
2022-03-01,IT->DE,-663.4891687251011,0,1
2022-04-01,IT->DE,-643.7742804398617,0,1
2022-05-01,IT->DE,-1137.7428206260788,0,1
2022-06-01,IT->DE,-1280.3296891518435,0,1
2022-07-01,IT->DE,-1036.8793101134074,0,1
2022-08-01,IT->DE,-1279.3567393924377,0,1
2022-09-01,IT->DE,-1141.5738780523716,0,1
2022-10-01,IT->DE,-1661.4021111846132,0,1
2022-11-01,IT->DE,-1207.861085798746,0,1
2022-12-01,IT->DE,-1245.7162159493723,0,1
2019-01-01,PL->DE,464.25818040504146,1,0
2019-02-01,PL->DE,-80.57796746102758,1,0
2019-03-01,PL->DE,-270.51260879313804,1,0
2019-04-01,PL->DE,676.0149986077327,1,0
2019-05-01,PL->DE,-3.891650264140935,1,0
2019-06-01,PL->DE,392.76705934262964,1,0
2019-07-01,PL->DE,-42.777937720860336,1,0
2019-08-01,PL->DE,-238.33284900019316,1,0
2019-09-01,PL->DE,-345.66014787990207,1,0
2019-10-01,PL->DE,-445.4183406053771,1,0
2019-11-01,PL->DE,-579.0303831050223,1,0
2019-12-01,PL->DE,-194.64337216316244,1,0
2020-01-01,PL->DE,-150.34150666683217,1,0
2020-02-01,PL->DE,10.510693965124574,1,0
2020-03-01,PL->DE,563.8370701284907,1,0
2020-04-01,PL->DE,713.7351550288727,1,0
2020-05-01,PL->DE,459.2722515470182,1,0
2020-06-01,PL->DE,218.304105247719,1,0
2020-07-01,PL->DE,235.3741042871361,1,0
2020-08-01,PL->DE,-209.6493529342324,1,0
2020-09-01,PL->DE,23.855225665776743,1,0
2020-10-01,PL->DE,53.42364630624161,1,0
2020-11-01,PL->DE,201.56513911771526,1,0
2020-12-01,PL->DE,-692.8321002051216,1,0
2021-01-01,PL->DE,-108.18822795451115,1,0
2021-02-01,PL->DE,-105.87839703444206,1,0
2021-03-01,PL->DE,-148.19104467646548,1,0
2021-04-01,PL->DE,174.87379124219342,1,0
2021-05-01,PL->DE,-156.27484590279937,1,0
2021-06-01,PL->DE,-102.00318580495468,1,0
2021-07-01,PL->DE,54.56685826432704,1,0
2021-08-01,PL->DE,167.7933963855628,1,0
2021-09-01,PL->DE,-465.64527599066287,1,0
2021-10-01,PL->DE,-17.004165744525835,1,0
2021-11-01,PL->DE,430.1370394738369,1,0
2021-12-01,PL->DE,-162.08555458424462,0,1
2022-01-01,PL->DE,77.8229647408848,0,1
2022-02-01,PL->DE,1041.0230826456277,0,1
2022-03-01,PL->DE,709.1210104442425,0,1
2022-04-01,PL->DE,854.0514295971811,0,1
2022-05-01,PL->DE,970.6211059169987,0,1
2022-06-01,PL->DE,1208.1462651462139,0,1
2022-07-01,PL->DE,1461.670341851729,0,1
2022-08-01,PL->DE,909.4763865139066,0,1
2022-09-01,PL->DE,917.626406255979,0,1
2022-10-01,PL->DE,1355.768770770937,0,1
2022-11-01,PL->DE,1033.652737196002,0,1
2022-12-01,PL->DE,1347.9524566349742,0,1
2019-01-01,RO->DE,214.749995828814,1,0
2019-02-01,RO->DE,580.398787002418,1,0
2019-03-01,RO->DE,530.6748347911011,1,0
2019-04-01,RO->DE,387.9620568556711,1,0
2019-05-01,RO->DE,-338.6484159446809,1,0
2019-06-01,RO->DE,-312.77399379999497,1,0
2019-07-01,RO->DE,535.9453059762318,1,0
2019-08-01,RO->DE,-168.94949094620642,1,0
2019-09-01,RO->DE,975.4837387409088,1,0
2019-10-01,RO->DE,1344.2833135403444,1,0
2019-11-01,RO->DE,1138.970199801764,1,0
2019-12-01,RO->DE,431.25704766238596,1,0
2020-01-01,RO->DE,1832.7827826192984,1,0
2020-02-01,RO->DE,2243.1560138287955,1,0
2020-03-01,RO->DE,2843.172180988953,1,0
2020-04-01,RO->DE,803.8631011369223,1,0
2020-05-01,RO->DE,474.4801272096445,1,0
2020-06-01,RO->DE,173.39842412957796,1,0
2020-07-01,RO->DE,172.96480160768954,1,0
2020-08-01,RO->DE,1518.8566025295115,1,0
2020-09-01,RO->DE,1423.616135908465,1,0
2020-10-01,RO->DE,2174.9245395879384,1,0
2020-11-01,RO->DE,3034.7467322948455,1,0
2020-12-01,RO->DE,2283.0303558483024,1,0
2021-01-01,RO->DE,872.9890681343772,1,0
2021-02-01,RO->DE,1744.6749862989204,1,0
2021-03-01,RO->DE,1341.4157953679974,1,0
2021-04-01,RO->DE,532.0506150333738,1,0
2021-05-01,RO->DE,1372.84978425081,1,0
2021-06-01,RO->DE,801.077199409461,1,0
2021-07-01,RO->DE,1991.2686521721603,1,0
2021-08-01,RO->DE,633.1560506670048,1,0
2021-09-01,RO->DE,1805.9382264373908,1,0
2021-10-01,RO->DE,2068.968358003737,1,0
2021-11-01,RO->DE,2331.864350849102,1,0
2021-12-01,RO->DE,1265.8890946131162,0,1
2022-01-01,RO->DE,2341.0822257155696,0,1
2022-02-01,RO->DE,1967.3464012523982,0,1
2022-03-01,RO->DE,2379.1518669303805,0,1
2022-04-01,RO->DE,1957.0428841115804,0,1
2022-05-01,RO->DE,2213.2820719071806,0,1
2022-06-01,RO->DE,1810.6088367226957,0,1
2022-07-01,RO->DE,1068.5505634290994,0,1
2022-08-01,RO->DE,421.3768088349052,0,1
2022-09-01,RO->DE,791.2701902252511,0,1
2022-10-01,RO->DE,1940.2098494416337,0,1
2022-11-01,RO->DE,1436.3969678545745,0,1
2022-12-01,RO->DE,1727.2517597843812,0,1
2019-01-01,RS->DE,-2.6336383767961706,1,0
2019-02-01,RS->DE,81.21620051084983,1,0
2019-03-01,RS->DE,-19.636559614335283,1,0
2019-04-01,RS->DE,-34.86331562572718,1,0
2019-05-01,RS->DE,67.78663026165805,1,0
2019-06-01,RS->DE,-30.348685677299954,1,0
2019-07-01,RS->DE,-60.74382071834884,1,0
2019-08-01,RS->DE,-145.48970294245237,1,0
2019-09-01,RS->DE,-234.91991499602364,1,0
2019-10-01,RS->DE,-24.06289242675507,1,0
2019-11-01,RS->DE,-64.26508257660021,1,0
2019-12-01,RS->DE,-186.735024667498,1,0
2020-01-01,RS->DE,128.0527484477759,1,0
2020-02-01,RS->DE,182.8199507687707,1,0
2020-03-01,RS->DE,167.0490062811209,1,0
2020-04-01,RS->DE,-99.2244453204936,1,0
2020-05-01,RS->DE,0.6005296665265405,1,0
2020-06-01,RS->DE,55.510790268021935,1,0
2020-07-01,RS->DE,115.18819355382584,1,0
2020-08-01,RS->DE,289.60116965930774,1,0
2020-09-01,RS->DE,9.135011019692683,1,0
2020-10-01,RS->DE,-27.681957378609013,1,0
2020-11-01,RS->DE,-147.3614281500886,1,0
2020-12-01,RS->DE,-116.80376173801733,1,0
2021-01-01,RS->DE,-56.233986897799014,1,0
2021-02-01,RS->DE,19.815290231706513,1,0
2021-03-01,RS->DE,-5.914102936976178,1,0
2021-04-01,RS->DE,-3.9011293098334363,1,0
2021-05-01,RS->DE,-40.21946753706118,1,0
2021-06-01,RS->DE,-34.404718705180926,1,0
2021-07-01,RS->DE,234.2243266874425,1,0
2021-08-01,RS->DE,154.35947106068897,1,0
2021-09-01,RS->DE,-32.87210267963337,1,0
2021-10-01,RS->DE,-15.78761572543658,1,0
2021-11-01,RS->DE,1.863460449756758,1,0
2021-12-01,RS->DE,-215.93407997347686,0,1
2022-01-01,RS->DE,-169.55288048936018,0,1
2022-02-01,RS->DE,-21.459310629084257,0,1
2022-03-01,RS->DE,164.39501110405809,0,1
2022-04-01,RS->DE,-328.0739020025785,0,1
