date,unit,gap_model_scale,is_pre,is_post
2019-02-01,RS->DE,0.06657896692707332,1,0
2019-03-01,RS->DE,0.029192128103922244,1,0
2019-04-01,RS->DE,0.02028299826188551,1,0
2019-05-01,RS->DE,0.05305978744778983,1,0
2019-06-01,RS->DE,-0.06314848516827354,1,0
2019-07-01,RS->DE,-0.08174916116068598,1,0
2019-08-01,RS->DE,-0.08295142886390483,1,0
2019-09-01,RS->DE,-0.1544608121113784,1,0
2019-10-01,RS->DE,0.019498730973843692,1,0
2019-11-01,RS->DE,-0.03677860292519597,1,0
2019-12-01,RS->DE,-0.15282733603038423,1,0
2020-01-01,RS->DE,0.13934173114081716,1,0
2020-02-01,RS->DE,0.1486725330748948,1,0
2020-03-01,RS->DE,0.11799211803810206,1,0
2020-04-01,RS->DE,-0.16949180657165197,1,0
2020-05-01,RS->DE,-0.016506665217919547,1,0
2020-06-01,RS->DE,0.05638881999796386,1,0
2020-07-01,RS->DE,0.20491806491359466,1,0
2020-08-01,RS->DE,0.2522770493216351,1,0
2020-09-01,RS->DE,-0.024584767972537058,1,0
2020-10-01,RS->DE,-0.0038404061936549994,1,0
2020-11-01,RS->DE,-0.10460882225498924,1,0
2020-12-01,RS->DE,-0.1404348181057351,1,0
2021-01-01,RS->DE,-0.11458226879500621,1,0
2021-02-01,RS->DE,-0.01645045411313184,1,0
2021-03-01,RS->DE,-0.02310087214604639,1,0
2021-04-01,RS->DE,0.004640964919868651,1,0
2021-05-01,RS->DE,-0.04180728308892423,1,0
2021-06-01,RS->DE,-0.019283596439034767,1,0
2021-07-01,RS->DE,0.16239355027397195,1,0
2021-08-01,RS->DE,0.05801647917196728,1,0
2021-09-01,RS->DE,-0.1196368241384036,1,0
2021-10-01,RS->DE,-0.0749503569141261,1,0
2021-11-01,RS->DE,-0.015973220794092136,1,0
2021-12-01,RS->DE,-0.23571411877282866,0,1
2022-01-01,RS->DE,-0.09938935860104703,0,1
2022-02-01,RS->DE,-0.02363973187524593,0,1
2022-03-01,RS->DE,0.16649708217630188,0,1
2022-04-01,RS->DE,-0.14450377770317324,0,1
2022-05-01,RS->DE,-0.1834873965399284,0,1
2022-06-01,RS->DE,-0.2902160774002631,0,1
2022-07-01,RS->DE,-0.2800148239116833,0,1
2022-08-01,RS->DE,-0.07390604432560899,0,1
2022-09-01,RS->DE,-0.0940217258491387,0,1
2022-10-01,RS->DE,-0.08486590825785623,0,1
2022-11-01,RS->DE,-0.08112503639887692,0,1
2022-12-01,RS->DE,-0.19607852989175,0,1
2019-01-01,US->DE,-0.08798402351945178,1,0
2019-02-01,US->DE,-0.09820961530561334,1,0
2019-03-01,US->DE,-0.000293417314409794,1,0
2019-04-01,US->DE,-0.07488610230767989,1,0
2019-05-01,US->DE,-0.03750954515218474,1,0
2019-06-01,US->DE,0.18141794271664935,1,0
2019-07-01,US->DE,0.16168066938306147,1,0
2019-08-01,US->DE,0.30980497048079414,1,0
2019-09-01,US->DE,0.11966049601963746,1,0
2019-10-01,US->DE,-0.10667975094035853,1,0
2019-11-01,US->DE,-0.16386089516610092,1,0
2019-12-01,US->DE,0.035130630710614064,1,0
2020-01-01,US->DE,-0.21613781186619008,1,0
2020-02-01,US->DE,-0.2157797333160456,1,0
2020-03-01,US->DE,-0.2237657243566069,1,0
2020-04-01,US->DE,-0.1265365336860791,1,0
2020-05-01,US->DE,0.0026122743925585112,1,0
2020-06-01,US->DE,0.13198840164242842,1,0
2020-07-01,US->DE,0.16589989452397447,1,0
2020-08-01,US->DE,-0.002657440160671598,1,0
2020-09-01,US->DE,0.32095872501955647,1,0
2020-10-01,US->DE,0.12226773052308815,1,0
2020-11-01,US->DE,0.12061713405580221,1,0
2020-12-01,US->DE,-0.21472892824355405,1,0
2021-01-01,US->DE,0.009867218794920696,1,0
2021-02-01,US->DE,-0.01063330380340588,1,0
2021-03-01,US->DE,0.13574563478731339,1,0
2021-04-01,US->DE,-0.013086509491729181,1,0
2021-05-01,US->DE,-0.007074368913458251,1,0
2021-06-01,US->DE,0.274274088334292,1,0
2021-07-01,US->DE,-0.013128629316235596,1,0
2021-08-01,US->DE,0.18550697256489634,1,0
2021-09-01,US->DE,-0.20959996900880107,1,0
2021-10-01,US->DE,-0.19671795933599245,1,0
2021-11-01,US->DE,-0.16963950051562993,1,0
2021-12-01,US->DE,-0.40734581308374995,0,1
2022-01-01,US->DE,-0.5420964197823528,0,1
2022-02-01,US->DE,-0.306669651204202,0,1
2022-03-01,US->DE,-0.5477256789553229,0,1
2022-04-01,US->DE,-0.2590165050947375,0,1
2022-05-01,US->DE,-0.5407447836434525,0,1
2022-06-01,US->DE,-0.5788276191568329,0,1
2022-07-01,US->DE,-0.3299758542132398,0,1
2022-08-01,US->DE,-0.22990716127672606,0,1
2022-09-01,US->DE,-0.1852431979844784,0,1
2022-10-01,US->DE,-0.33288030014205994,0,1
2022-11-01,US->DE,-0.6531814385212735,0,1
2022-12-01,US->DE,-0.479529251725074,0,1
2019-01-01,TR->AF,-0.1901121139614581,1,0
2019-02-01,TR->AF,-0.20454397160483673,1,0
2019-03-01,TR->AF,-0.23546008102133076,1,0
2019-04-01,TR->AF,0.14471298282990386,1,0
2019-05-01,TR->AF,-0.02550613782493283,1,0
2019-06-01,TR->AF,-0.26321326044013205,1,0
2019-07-01,TR->AF,0.0199745823757711,1,0
2019-08-01,TR->AF,0.004598023388411754,1,0
2019-09-01,TR->AF,0.1205108866044391,1,0
2019-10-01,TR->AF,0.3793164872245063,1,0
2019-11-01,TR->AF,0.39886394488463583,1,0
2019-12-01,TR->AF,0.3269225694336537,1,0
2020-01-01,TR->AF,0.18139826688275473,1,0
2020-02-01,TR->AF,0.019111371237214847,1,0
2020-03-01,TR->AF,0.11438129980850054,1,0
2020-04-01,TR->AF,0.3775204037274005,1,0
2020-05-01,TR->AF,0.27188147694651654,1,0
2020-06-01,TR->AF,-0.09428351322038431,1,0
2020-07-01,TR->AF,-0.02630676970947654,1,0
2020-08-01,TR->AF,-0.16014148304112918,1,0
2020-09-01,TR->AF,-0.2882637790708831,1,0
2020-10-01,TR->AF,-0.023441987041670664,1,0
2020-11-01,TR->AF,-0.05593190746371057,1,0
2020-12-01,TR->AF,-0.3146003959466155,1,0
2021-01-01,TR->AF,-0.21915613568324943,1,0
2021-02-01,TR->AF,0.11708808140519356,1,0
2021-03-01,TR->AF,-0.03484106463158998,1,0
2021-04-01,TR->AF,0.46687061979372135,1,0
2021-05-01,TR->AF,0.17194169370528112,1,0
2021-06-01,TR->AF,0.275668016959254,1,0
2021-07-01,TR->AF,0.22837760750651803,1,0
2021-08-01,TR->AF,0.15463966608805624,1,0
2021-09-01,TR->AF,-0.4010855489434171,1,0
2021-10-01,TR->AF,-0.3740339811474307,1,0
2021-11-01,TR->AF,-0.3006196408559303,1,0
2021-12-01,TR->AF,-0.9817662764767396,0,1
2022-01-01,TR->AF,-0.9793257204779371,0,1
2022-02-01,TR->AF,-0.7811598547812171,0,1
2022-03-01,TR->AF,-0.7427020883341457,0,1
2022-04-01,TR->AF,-0.5089458686511197,0,1
2022-05-01,TR->AF,0.3873162388973084,0,1
2022-06-01,TR->AF,0.574599114236074,0,1
2022-07-01,TR->AF,0.7570221296091137,0,1
2022-08-01,TR->AF,0.4742551195487268,0,1
2022-09-01,TR->AF,0.6667769865852078,0,1
2022-10-01,TR->AF,0.3600788855482788,0,1
2022-11-01,TR->AF,0.7647969547127191,0,1
2022-12-01,TR->AF,0.29062443832673246,0,1
